,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
5577,spotify:track:0B8QzDH7YWih85V5SEMnyJ,Money Longer,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,spotify:album:7mgdTKTCdfnLoa1HXHvLYM,Lil Uzi Vert Vs. The World
5628,spotify:track:39pS70eeDvyCAF3t8NAlVV,Good Drank,spotify:artist:17lzZA2AlOHwCwFALHttmp,2 Chainz,spotify:album:5vvvo79z68vWj9yimoygfS,Pretty Girls Like Trap Music
5642,spotify:track:3pndPhlQWjuSoXhcIIdBjv,What They Want,spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS,Russ,spotify:album:0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf
5654,spotify:track:5uQOauh47VFt3B2kV9kRXw,My Shit,spotify:artist:31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,spotify:album:2OQEAqShAl6SodrGhmYZ4Z,Artist
6600,spotify:track:55OdqrG8WLmsYyY1jijD9b,Wyclef Jean,spotify:artist:50co4Is1HCEo8bhOyUWKpn,Young Thug,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,JEFFERY
7651,spotify:track:03lq55g82Acj75uyIuFgAC,Do You,spotify:artist:2dfY7zXIP61MKHtD175hFp,Noah Carter,spotify:album:3PyWIbc6qXOUrNH9Ivbhpf,Do You
7707,spotify:track:78sr3ogs4UzITcCNbXM9cM,Used to This,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,Future,spotify:album:17FBoXK1NU2rvJBbzdzw0r,FUTURE
8413,spotify:track:2wY8ZIMBATERhRezsdfqDl,El Chapo Jr,spotify:artist:17lzZA2AlOHwCwFALHttmp,2 Chainz,spotify:album:0HiyOnSs0O9vptexgk9Bh4,TrapAvelli Tre
8531,spotify:track:0H8XeaJunhvpBdBFIYi6Sh,Deja Vu,spotify:artist:246dkjvS1zLTtiykXe5h60,Post Malone,spotify:album:5s0rmjP8XOPhP6HhqOhuyC,Stoney
12332,spotify:track:4SYUUlkScpNR1QvPscXf8t,Too Young,spotify:artist:246dkjvS1zLTtiykXe5h60,Post Malone,spotify:album:5s0rmjP8XOPhP6HhqOhuyC,Stoney
16202,spotify:track:1trZGMI2CGyVT44STkpCoN,Let Me Explain,spotify:artist:2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,spotify:album:3BjVNKsPNcmSGG5n4bHNUq,Let Me Explain
25508,spotify:track:1eMwrpmMDNSjGqiJ3L1nDm,Blah Blah Blah,spotify:artist:6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,spotify:album:2NLkWfzw3YmRGBhqPqtAvW,White Friday (CM9)
27724,spotify:track:3klzr0269NpGoBpe9BUNXN,Froze (feat. Lil Uzi Vert & Nicki Minaj),spotify:artist:20sxb77xiYeusSH8cVdatc,Meek Mill,spotify:album:6sNbRwX0lZREkdmUSDsVzo,DC4
31950,spotify:track:4FOv3s8nyCctxcgstQwtFj,Don't You,spotify:artist:6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,spotify:album:6PSbEhykje2uilFnaEfi4u,Remember Me
41253,spotify:track:79fZYYQkY4U8rMiomn7xw5,Now That I Know,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,spotify:album:5v6iBhIlflzR9rEd1LAMbd,SremmLife 2
59582,spotify:track:3d0HFgnGbRKTc0WzkgvtSP,Count up (Bonus),spotify:artist:3KuLo66B73btyQpdXlkqFx,Speaker Knockerz,spotify:album:74WVHmSCt29NUUuTwnB64v,Finesse Father
