,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
2681,spotify:track:3W3KtDwAIg3mAruSpnfG3Q,Fancy,spotify:artist:5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,spotify:album:3WUe1HRgE7qoUQ3oejofGf,The New Classic
2697,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk,spotify:artist:3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,spotify:album:3vLaOYCNCzngDf8QdBg2V1,Uptown Special
3209,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie,spotify:artist:0EmeFodog0BfCgMzAIvKQp,Shakira,spotify:album:5ppnlEoj4HdRRdRihnY3jU,Oral Fixation Vol. 2
4356,spotify:track:4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Usher,spotify:album:6A1F3Fkq5dYeYYNkXflcTX,Raymond v Raymond (Deluxe Edition)
4368,spotify:track:2oENJa1T33GJ0w8dC167G4,Fire Burning,spotify:artist:6S0dmVVn4udvppDhZIWxCr,Sean Kingston,spotify:album:33YSJfsBkjN3yqcq18bdRi,Tomorrow
4370,spotify:track:3U3Ff8ZvL6oEu1r98gCCWW,Pon de Replay,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:album:19UbDbyaYRW1U7lBMYO9F2,Music Of The Sun
5545,spotify:track:1kN4Pp1m4aIbLafnF9uTSc,And the Beat Goes On,spotify:artist:2XzHxDFTNywDd5ReMhgxkg,The Whispers,spotify:album:2EK4ns6Uego7tWpkAWWfX4,"Studio Zeta Dance 80, Vol. 6"
5866,spotify:track:5ubqSAc9LxUS2CsMHcA4kF,Como La Flor,spotify:artist:6IE6z7DcZIT4Ml3Fh5Ivch,Selena,spotify:album:2IevUWpkZ9KUcr6ZhtklE0,Dreaming Of You
6424,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Locked Out Of Heaven,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:4xWulj18AGahlyuZPulaGe,Unorthodox Jukebox
7007,spotify:track:4gphxUgq0JSFv2BCLhNDiE,Jailhouse Rock,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,spotify:album:0C3t1htEDTFKcg7F2rNbek,Elvis' Golden Records
7934,spotify:track:1B75hgRqe7A4fwee3g3Wmu,U Can't Touch This,spotify:artist:2rblp9fJo16ZPTcKDtlmKW,MC Hammer,spotify:album:4r1WecJyt5FOhglysp9zhN,Please Hammer Don't Hurt 'Em
8015,spotify:track:6XE2V2icEranw5YpS4WMDD,La Despedida,spotify:artist:4VMYDCV2IEDYJArk749S6m,Daddy Yankee,spotify:album:3g09ln1DeyjtPhlITh8DzT,Mundial (Deluxe Version)
9251,spotify:track:2Foc5Q5nqNiosCNqttzHof,Get Lucky - Radio Edit,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,spotify:album:2ePFIvZKMe8zefATp9ofFA,Get Lucky
9261,spotify:track:2T4u39au5RJzsulMUpRuVr,Meet Me Halfway,spotify:artist:1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,spotify:album:5lNzygOpCmzRx4N301icBB,THE E.N.D. (THE ENERGY NEVER DIES)
10388,spotify:track:0Ph6L4l8dYUuXFmb71Ajnd,Livin' la Vida Loca,spotify:artist:7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,spotify:album:1k1Cr3nlJDa8pvwZUJ5xfj,Ricky Martin
10707,spotify:track:4G2Hbfwvn3oH7LxxPXjjGn,Treasure,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:4xWulj18AGahlyuZPulaGe,Unorthodox Jukebox
13862,spotify:track:1ZTuT4bFL9i7gMJiIFrY56,El Gigante De Hierro,spotify:artist:2EliUhznUrwHp1yJvhlHQF,Grupo Sonador,spotify:album:0RafsxsfYZDb2ZKG8QH2xk,Grupo Sonador Mix
13872,spotify:track:2HFWe77s9n7MExMTFY035N,Inténtalo,spotify:artist:1MLs9allBZrajb5Dc4146L,3BallMTY,spotify:album:2QGWI5XAUxXEXBfc2QHxbl,Inténtalo
13896,spotify:track:5GuNAn2NdCbIL3mEX4FfQS,Cumbia Sobre el Rio (Suena),spotify:artist:4jH6oqYKRbMmKlueYB2OqP,Mi Sonora,spotify:album:0hPWLQMdgBpwWxcBXEytLY,30 Cumbias Colombianas Pegaditas: Lo Nuevo Y Lo Mejor 2006
13980,spotify:track:3lFGBrRWUxpTfhhq6lGBRw,Baila Esta Cumbia,spotify:artist:6IE6z7DcZIT4Ml3Fh5Ivch,Selena,spotify:album:058VOHYTS6kFauVUl6Eh03,La Leyenda
13993,spotify:track:3RqQrOBQkraszNm11qGTEP,La culebra,spotify:artist:7MyUjj79oHy7I8RocrtzZ2,Banda Machos,spotify:album:5ZnGp62Dx8qN5TascIvItr,16 Reales hits
14638,spotify:track:2SNP0sm56HwUvZh7bL66pi,Entrega De Amor,spotify:artist:0ZCO8oVkMj897cKgFH7fRW,Los Angeles Azules,spotify:album:5RskNC4hvSZfi1b2k1tFPw,Entrega De Amor
14639,spotify:track:1PZ3QsCFec05Ls3PwOqKXZ,Tiene Espinas El Rosal,spotify:artist:48zixAu4wMDZwpVbOenDU7,Grupo Cañaveral De Humberto Pabón,spotify:album:4lxhwVX8BPSeITPGBOzIJw,"Grupo Cañaveral, Vol. III"
14697,spotify:track:79xkyiTBHqdGg3SirACPwy,La Chona,spotify:artist:014WIDx7H4BRCHB1faiisK,Los Tucanes De Tijuana,spotify:album:3oeX8Q7k6jH4Gq8WzRkNqb,Para Tucancillos y Tucancillas
15646,spotify:track:5kXioaxxQcd69PydTjWzOD,Gasolina,spotify:artist:4VMYDCV2IEDYJArk749S6m,Daddy Yankee,spotify:album:06NtaVdvkbmGF2EEontxzt,Tormenta Tropical Vol. 1
16517,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment,spotify:artist:0TnOYISbd1XYRBk9myaseg,Pitbull,spotify:album:2F7tejLHzTqFq2XLol9ZGy,Global Warming: Meltdown (Deluxe Version)
19823,spotify:track:4zIaXqKCXZs02eB6jEe5Mf,Mr. Saxobeat - Radio Edit,spotify:artist:0BmLNz4nSLfoWYW1cYsElL,Alexandra Stan,spotify:album:11UM41JGr8BavupgcGCICa,Saxobeats
21463,spotify:track:4Y7XAxTANhu3lmnLAzhWJW,Fireball,spotify:artist:0TnOYISbd1XYRBk9myaseg,Pitbull,spotify:album:4EUf4YyNjuXypWY6W5wEDm,Globalization
24600,spotify:track:4Y6cDd4EPHcEbiUKdyvNwM,Macarena,spotify:artist:2JXn03fudjyRkQ1Ye9f5rk,Los Del Rio,spotify:album:4bwxtHOuh3Z1AI672en2ap,A Mi Me Gusta
25036,spotify:track:7d00W7wOsi1V9nKxcedEi7,Llorar,spotify:artist:7bzt5lHL6bzLO3c9mkxNMW,Los Socios Del Ritmo,spotify:album:2BFbazOqKrNnhed71Kfqw0,Llorar
25380,spotify:track:2vTdEBKuXAFi6T0IbRuDff,"Watch Out For This (Bumaye) [feat. Busy Signal, The Flexican & FS Green] - feat. Busy Signal, The Flexican & FS Green",spotify:artist:738wLrAtLtCtFOLvQBXOXp,Major Lazer,spotify:album:67wzb7V0Ko4zjULNHX3INN,Free The Universe Deluxe
25638,spotify:track:5HRcFL5LZb6PoE17CDNTU0,Ven Bailalo - Bachareggae,spotify:artist:7npqy7rgdX2D3yfVyWExKo,Angel Y Khriz,spotify:album:6nOAIWTjQpQUY3jPawoET8,Ven Bailalo (Reggaeton Mix)
26681,spotify:track:3FdHgoJbH3DXNtGLh56pFu,Conga,spotify:artist:18xgcedCGxFbqLbIQn5R8F,Miami Sound Machine,spotify:album:70ziXyCSplSPUpFmq9kh6M,Primitive Love
27244,spotify:track:7vDcNALsOZtB6dEuQFLYBY,La Cumbia Del Garrote,spotify:artist:3Ee2idXHXSI5KHjrRelgOx,Los Del Garrote,spotify:album:4dlaQcldX1rZfJGxTj75KX,Los Del Garrote
28070,spotify:track:0O4xWjtqLLyMWnJ6oJOatg,Superfreak,spotify:artist:0FrpdcVlJQqibaz5HfBUrL,Rick James,spotify:album:5KX7xEa6LK3fhstw0lVpBR,Ultimate Funk
29619,spotify:track:7JVnOxdBvTdSZicDTCHvcu,Mi Cucu|cumbia,spotify:artist:3cP35T1YmIDyrwfHrIVbeh,Cumbia Latin Band,spotify:album:2S6jEPU5f4Y04e3nY65AOQ,Cumbia Party
32309,spotify:track:52ZiapOPlSsnOW38efJZeK,Rock That Body,spotify:artist:1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,spotify:album:5lNzygOpCmzRx4N301icBB,THE E.N.D. (THE ENERGY NEVER DIES)
34967,spotify:track:6oyl7ELfrMqXLhGmIjXY9R,Lovumba,spotify:artist:4VMYDCV2IEDYJArk749S6m,Daddy Yankee,spotify:album:6Hu1DObY1WeKWxHfeaOcFg,Prestige
34972,spotify:track:2Qk6kXRswLfaqOMXOhrsUg,Tiburon - English Version,spotify:artist:6w1XCiB8efbfnusJ2jzmvu,Proyecto Uno,spotify:album:464qIxAX68Mq1mamj7cE60,Mas Que Exitos
35265,spotify:track:0g6ISmY4VvTNjMRl2VultZ,Cha Cha Slide - Hardino Mix,spotify:artist:5o7DmXxAI7rg7qBUvcLq2s,DJ Casper,spotify:album:2qPhKYgajjbEBU9VAfyYZ0,Cha Cha Slide
38419,spotify:track:2nbq7IAJfYK9fuw5g2ePv3,La niña fresa,spotify:artist:6Vqqu9f1Xjq8qmYUYZr4uL,Banda Zeta,spotify:album:6X49e9OtUqhMVIpre31k8K,Fiesta Mexicana Con La Banda
38421,spotify:track:7neWp4incUBLP1XQTNWmP0,La Vaca,spotify:artist:4oVcPiYDvfGxamTzwvnKtp,Mala Fe,spotify:album:4S18mM72RcD7OY9WiyHE8q,Con Su Loquera
38425,spotify:track:1Lp14SCjlGEvGSC4uDwrpD,La Peinada (La Peinadita),spotify:artist:1DA8SLXtp8MMVpgaOWzMQr,Chuy Lizarraga y Su Banda Tierra Sinaloense,spotify:album:6hUQFOztpF095UsEhq7QlR,Tu Regalo
38428,spotify:track:2qBNmCtprsZoCfpE0dR8xR,El Baile del Beeper (Version Mexico),spotify:artist:7wLYNBd1fXGEKSLJMNnlt4,Oro Solido,spotify:album:16GgLICbOKpyo2XH4Dmbcs,Best Of The Best
43788,spotify:track:0HRMIu0FgBAkY0r8XGzExe,El Mar de Sus Ojos,spotify:artist:4vhNDa5ycK0ST968ek7kRr,Carlos Vives,spotify:album:2YN1HrfqqAkts3D8DdVSHX,Más + Corazón Profundo
43812,spotify:track:4cyYC67XY3weSVmSLdKLP8,Taboo,spotify:artist:33ScadVnbm2X8kkUqOkC6Z,Don Omar,spotify:album:6mGDfbDErYIJsmSewvccWm,Meet The Orphans
49074,spotify:track:5gUoppDphfYsIiguGr5drh,Todo Me Gusta De Ti,spotify:artist:1zVxAFV8uL5V816dzdHvYQ,Aaron Y Su Grupo Ilusion,spotify:album:0Hkn7bDEG0kyUxI6gQdHzB,Destilando Amor
51241,spotify:track:49sMsFUxaaGDlaKZNBfVSd,The Ketchup Song (Asereje) - Spanish Version,spotify:artist:1e8GEl48ktvfDpruMKB6Oe,Las Ketchup,spotify:album:3Aod8ev2Xu4swkRslc26tl,Hijas Del Tomate
60707,spotify:track:1HLir6cPyFDp9k11WQCkQA,"Cuándo, Cuándo Es?",spotify:artist:6UBb8ZUUyarsyod6snflAR,J-King y Maximan,spotify:album:1xGjeaeENAi011VFK6iMEI,Los Superheroes
83744,spotify:track:0SygIagLM5nPX3qWvh53UY,Yo No Fui,spotify:artist:24dYJ8P3YuFihvMcElFUWh,Pedro Fernández,spotify:album:7gXeZSbYYmSsWvbe8rxcPu,Yo No Fui
117891,spotify:track:4Z4ZnCvPCMP44cgvTzM0fZ,Lejos De Ti,spotify:artist:0vEYOFlkqy2FUy1UOF7RiV,Chiquito Team Band,spotify:album:7hXokbpf0kaStZVJH1FaYM,La Industria Salsera
141338,spotify:track:6CiXNHe6B6NRj3EPudAV0W,El Caballito De Palo,spotify:artist:0XyTZ8tZBTUvsB9N2470r0,Joseph Fonseca,spotify:album:6MtCf51VRkYbc8y5lNohNL,Voy A Comerte El Corazón
144639,spotify:track:2ZQB09LvHaOuMJBgCfOKHp,Techno Cumbia,spotify:artist:6IE6z7DcZIT4Ml3Fh5Ivch,Selena,spotify:album:6iv9WTw1nhNxSsgKaxMp4E,Amor Prohibido
194231,spotify:track:0ob3zPIGXWwg2hyXJNs3Ct,La Carcacha,spotify:artist:1WwQf298ZQr1yX8L4wjXpy,Selena y los Dinos,spotify:album:058VOHYTS6kFauVUl6Eh03,La Leyenda
196570,spotify:track:07uaRPr4YYcB35WQ4kU6vK,La Bomba - Original Radio Mix,spotify:artist:2vAu3qMgOvtukijgajuXhM,King Africa,spotify:album:4wfCEv5at3zW5esDmDWezu,La Bomba
257576,spotify:track:5zv7MFMV3zDSFWOvXHVlbu,Juana La Cubana,spotify:artist:5xwugJ4uudppmOCCZateE5,Liberación,spotify:album:52ZEt2ehHA0XD26B2DkSMH,Como En Los Buenos Tiempos
391408,spotify:track:5SRBMtlBnKgc6RuZo56gVJ,El venado,spotify:artist:5eZevDlXWIw8AagyhwyhWq,Merengue Fever,spotify:album:6OZiZVAY4imtBG0Lj7eodX,"Merengue Fever, Vol. 2"
463258,spotify:track:1adL0x5kkCACLDEwSNOjpt,La Guaracha Sabrosona,spotify:artist:7o4H6RkpKE8vV1xPn1V02u,Los Astros,spotify:album:4y0kpNuHkF3X1yTAw8bUMG,Rolas Sonideras de Pegue
477534,spotify:track:5KMomLm72DLod5GfCm8kQJ,La Colegiala,spotify:artist:6pLLqFfLnWltr94ysPU79w,Mucho Macho,spotify:album:0JkykxpTYJNDSQ4oxkhgRP,La Colegiala
670695,spotify:track:3B8MzauQ1ymU0jf4setNez,A Mover La Colita,spotify:artist:4jH6oqYKRbMmKlueYB2OqP,Mi Sonora,spotify:album:3HF5xdEGt7GL1lEfkIkC8f,30 Pegaditas De La Sonora
1360327,spotify:track:0tNEgHWPvwNM6ow4ma9g00,Tu Cariñito,spotify:artist:34ruh8tw60p6pBqO5xIHTA,Yahari,spotify:album:1bYR05TcOmA2APuDW1PIfh,La Vaca
2177826,spotify:track:1tVB8DTkvTYajt0tAYIQof,Felicidad,spotify:artist:4L2pBYT1g7o2NxaXVRzVxw,Los Ángeles Verdes,spotify:album:4w3cw6LNpC9nCvSunvWmmr,24 Kilates De Pura Cumbia Grupera
