,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
6288,spotify:track:0dHF8t7OIhgPele5WRUfWG,I'm Gonna Be (500 Miles),spotify:artist:0MeLMJJcouYXCymQSHPn8g,Sleeping At Last,spotify:album:3y3pxFKLvqdAyL9RA4Hd3o,"Covers, Vol. 1"
6308,spotify:track:75JFxkI2RXiU7L9VXzMkle,The Scientist,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,Coldplay,spotify:album:0RHX9XECH8IVI3LNgWDpmQ,A Rush Of Blood To The Head
6425,spotify:track:2kfGoV9a5dbSKCNmUWH2ZF,Turning Page,spotify:artist:0MeLMJJcouYXCymQSHPn8g,Sleeping At Last,spotify:album:7lh3v8GsuH6TKFQcTimkji,Turning Page
6472,spotify:track:5sF7hdYvhrcgNq8NZjfK8L,Not About Angels,spotify:artist:2WX2uTcsvV5OnS0inACecP,Birdy,spotify:album:7DRvJhjucsH34zMXtEh0ER,Not About Angels
7318,spotify:track:5l6hpyTGBK0LAAxgPnqTQL,Look After You,spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK,The Fray,spotify:album:1IM3GwptCGYjRkzCBolyFK,How To Save A Life
7617,spotify:track:5YIEsBBvaFfyHAppVoaEcm,I Will Follow You,spotify:artist:4Vy0AbsAmU5l3ZWOxhilzr,Toulouse,spotify:album:0WquyWsfuiMIWmZ6BzlkN6,I Will Follow You
8479,spotify:track:1XNPSTVe703kvQiIrsKG3E,I've Told You Now,spotify:artist:2wY79sveU1sp5g7SokKOiI,Sam Smith,spotify:album:2Jg7JZ0ZXOGje1bkq7CVgK,In The Lonely Hour
9679,spotify:track:0tV8pOpiNsKqUys0ilUcXz,Rise Up,spotify:artist:1c4rxrxy8eDLvMVL1DTiBe,Andra Day,spotify:album:6Blubl1glavmervPJa3QVs,Cheers To The Fall
10343,spotify:track:7L605WhF5EGf34ggj87yK6,You And Me,spotify:artist:5PokPZn11xzZXyXSfnvIM3,Lifehouse,spotify:album:3wJfFDP79V0vuGaAasTIz6,Lifehouse
12040,spotify:track:7rPLZ8Krm6CZIbraFUlnWZ,Make You Feel My Love,spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,spotify:album:6Pb3K1oPXdhsqFXtzKe3Z1,19
12793,spotify:track:4o0NjemqhmsYLIMwlcosvW,The Funeral,spotify:artist:0OdUWJ0sBjDrqHygGUXeCF,Band of Horses,spotify:album:5uMfshtC2Jwqui0NUyUYIL,Everything All The Time
14253,spotify:track:59tg0OPhiHlbsVZ9GFqUk5,Chasing Pavements,spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,spotify:album:6Pb3K1oPXdhsqFXtzKe3Z1,19
16975,spotify:track:0ngtyvPUKR4YTtkVKvZP02,Dream,spotify:artist:5oU0tZlItLctcLOQPS3mCy,Priscilla Ahn,spotify:album:2y8fiUO036vTYKHM2gNSuW,A Good Day
18859,spotify:track:1MzlQlMCHU4zSyHjVGbMln,Chances,spotify:artist:7FgMLbnZVrEnir95O0YujA,Five For Fighting,spotify:album:2POpSYIitmzUOvw7i6lqKT,Slice
20426,spotify:track:2iXBZ32Fz5VDCLeE0JIdX5,Better in Time,spotify:artist:5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,spotify:album:0VaAFegRAAn4OCg7p4QjN5,Spirit
24550,spotify:track:5f6cTFoUenDiCJDGecYiuB,Broken,spotify:artist:5PokPZn11xzZXyXSfnvIM3,Lifehouse,spotify:album:1ISFv3wJNEj1DxP64UWEMO,Who We Are
25562,spotify:track:1xugsCboIm1yILqpLvH9aD,You Raise Me Up,spotify:artist:6cXMpsP9x0SH4kFfMyVezF,Josh Groban,spotify:album:33TIHVlvlxFVDPGpiunsT3,Closer
29623,spotify:track:6A3gHbGIWZp2AScLbDuxJI,Wait for You,spotify:artist:4NagmapOfJiPOxJ9vQsrsf,Mikkel S. Eriksen,spotify:album:2eN15gJhV0knaQX34bMITU,Elliott Yamin
29852,spotify:track:3Y6ILqXqCBNwBTxVda8Z68,Not Today,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,spotify:album:68pBVLvF14n0d3c6BYlOTk,Me Before You
32748,spotify:track:2ZHmUFJRXfowfWv64nr7yA,Wherever You Will Go,spotify:artist:0qk8MxMzgnfFECvDO3cc0X,Charlene Soraia,spotify:album:08VbGSwDZZws0Tq67JZsVU,Love is The Law
35491,spotify:track:5zCunX8URvLoBHlg1Fnjv6,Already Gone,spotify:artist:0MeLMJJcouYXCymQSHPn8g,Sleeping At Last,spotify:album:0UIIvTTWNB3gRQWFoxoEDh,"Covers, Vol. 2"
35492,spotify:track:5TS2UiB1IwqsjHt0BwCfzr,Today Has Been OK,spotify:artist:0MeLMJJcouYXCymQSHPn8g,Sleeping At Last,spotify:album:0UIIvTTWNB3gRQWFoxoEDh,"Covers, Vol. 2"
41458,spotify:track:1oc4kHthIpfa2jQnIL33GE,Let's Hurt Tonight,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,spotify:album:30SqWqmSU9ww0Btb1j4rpU,Oh My My
50764,spotify:track:617EQMgzYFe2THz093j68m,How to Save a Life,spotify:artist:1XplrA4Q9dPFcayYbJqX6K,nilu,spotify:album:3JymwO9er7CrAoJULoogfq,How to Save a Life
69190,spotify:track:6oqlWkAUCqBXjvorIRSm54,Don't Let Me Down,spotify:artist:4TCXgdDPm10ensLNCVnIYa,Joy Williams,spotify:album:1mwgnCkCGVwPbp6CpFAqIp,Don't Let Me Down
