,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
271000,spotify:track:0MxGa1EmAGZvYm4bq3LXSY,Penny Dreadfuls,spotify:artist:4kwxTgCKMipBKhSnEstNKj,Animal Collective,spotify:album:4ZP3QB0r7CGCJ8eddFDJqw,"Spirit They've Gone, Spirit They've Vanished"
318016,spotify:track:0erC01z0evvMNeNsnq4AWd,Who Goes There,spotify:artist:2xvtxDNInKDV4AvGmjw6d1,Bladee,spotify:album:4DIfZiSHKgM3DckT92OWd0,Eversince
346722,spotify:track:4A4EOLoH4jBp7poGmW1v6j,how many stars are there,spotify:artist:6YJ4EgQzDfJnIHRbqIHAdD,Idealism,spotify:album:6soiPlH2jKkRLW6a1aSwlm,rainy evening ep
411399,spotify:track:1TRpAbmyAMEISEsJd3DRk0,Leanworld,spotify:artist:67lytN32YpUxiSeWlKfHJ3,Yung Lean,spotify:album:2tKxjvmkxcMWzVmNhsaX02,Unknown Memory
485235,spotify:track:0lUuZdyaDg870PDVlyJzEM,Safer,spotify:artist:4kwxTgCKMipBKhSnEstNKj,Animal Collective,spotify:album:2uhpYe8rxIMQSOJzPu5cx9,Strawberry Jam
518713,spotify:track:6v9JU8qCdDMp4IL0K1vfje,Spirit They've Vanished,spotify:artist:4kwxTgCKMipBKhSnEstNKj,Animal Collective,spotify:album:4ZP3QB0r7CGCJ8eddFDJqw,"Spirit They've Gone, Spirit They've Vanished"
518714,spotify:track:6vaquQarnn6ARUxYuMco6L,Untitled,spotify:artist:4kwxTgCKMipBKhSnEstNKj,Animal Collective,spotify:album:4ZP3QB0r7CGCJ8eddFDJqw,"Spirit They've Gone, Spirit They've Vanished"
620703,spotify:track:72J2YXi25FwKgEAVz8kYuQ,winter bokeh (ft. jinsang),spotify:artist:6YJ4EgQzDfJnIHRbqIHAdD,Idealism,spotify:album:1omR7OVc4TXbnUu6eefNhs,winter bokeh (ft. jinsang)
1006645,spotify:track:15lAXvjPkKhkqpgPSfjt9T,Sugar,spotify:artist:2xvtxDNInKDV4AvGmjw6d1,Bladee,spotify:album:4DIfZiSHKgM3DckT92OWd0,Eversince
1522218,spotify:track:3GcL366FgXiuHGKW262mfs,Behind The Bank,spotify:artist:2wPDbhaGXCqROrVmwDdCrK,Oneohtrix Point Never,spotify:album:2w4Y5jwYuKPmYiYYILfMwm,Betrayed In The Octagon
1522219,spotify:track:4PSOmLtTImjUD6wSFU2jVc,In Spite of Time's Disguise,spotify:artist:2L00vHmYcwC9OlsEv6M5UO,Steve Hauschildt,spotify:album:0DSX1JfPpFz03OmBHJBRsG,Where All Is Fled
