,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
4109,spotify:track:3Q4WeJmzxuDpzMu9QjQqbM,Big Girls Don't Cry (Personal),spotify:artist:3r17AfJCCUqC9Lf0OAc73G,Fergie,spotify:album:0jwuTvP3hp2jFY08VLgvnD,The Dutchess
4122,spotify:track:39afswHs17v53znQm1gDTY,Take A Bow - Main,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:album:1YhbfKnjrFgnYyWz6cn9mN,Good Girl Gone Bad
4161,spotify:track:6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore) - Explicit Album Version,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,B.o.B,spotify:album:7apLPYT8szV1IqTxyVSy5P,B.o.B Presents: The Adventures of Bobby Ray
4247,spotify:track:5rkok5WSDPoQb9xKx5R61n,Uncover,spotify:artist:1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,spotify:album:60HpAwkOWjgTIJERzgy76n,Uncover
5099,spotify:track:1KT0xdIjm7t053xByACrrg,美女と野獣,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,spotify:album:4oBtaJwfCFRuCQ5RXyTvoq,美女と野獣
5120,spotify:track:5O6yk6U8L3rTbFsIwuqe8H,Turning Tables,spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,spotify:album:1azUkThwd2HfUDdeNeT147,21
5150,spotify:track:4VdYpmlf6EDmqbAcWc2jt7,When You're Gone,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,spotify:album:0XypvgyeJm4mNjH4QRHmYR,The Best Damn Thing
5155,spotify:track:6UaRii9AH6Zss9xNMEQ2M9,Love The Way You Lie,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:3PogVmhNucYNfyywZvTd7F,Recovery
5157,spotify:track:1a1i2IwXnUN0PjllVEhA4B,Breakeven,spotify:artist:3AQRLZ9PuTAozP28Skbq8V,The Script,spotify:album:5gCo4z8XZ0T16nJmnw9wnG,The Script
5160,spotify:track:7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,spotify:artist:5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,spotify:album:0VaAFegRAAn4OCg7p4QjN5,Spirit
5163,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK,The Fray,spotify:album:1IM3GwptCGYjRkzCBolyFK,How To Save A Life
5166,spotify:track:4IoYz8XqqdowINzfRrFnhi,You Found Me,spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK,The Fray,spotify:album:3ibdlhMmbFPMYoWvwHCzI3,The Fray
5172,spotify:track:0gJvqi9QyASOCtJu99tytc,Because of You,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,spotify:album:20jYcJane0oI7VoMNoEOJU,Breakaway
5185,spotify:track:4uQY80TKE1u4ZQZQKHzVEi,The One That Got Away,spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,spotify:album:06SY6Ke6mXzZHhURLVU57R,Teenage Dream
5189,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,One Direction,spotify:album:7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe)
5211,spotify:track:7lGKEWMXVWWTt3X71Bv44I,Unsteady,spotify:artist:3NPpFNZtSTHheNBaWC82rB,X Ambassadors,spotify:album:7A8fZ2jjiu5heq7wNCutKN,VHS
5216,spotify:track:0HZhYMZOcUzZKSFwPOti6m,Jar of Hearts,spotify:artist:7H55rcKCfwqkyDFH9wpKM6,Christina Perri,spotify:album:3XNK8vPk3O1rjhDZyOMJ6n,lovestrong.
5220,spotify:track:1VdZ0vKfR5jneCmWIUAMxK,The A Team,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,spotify:album:0W5GGnapMz0VwemQvJDqa7,+
5221,spotify:track:11bD1JtSjlIgKgZG2134DZ,Chasing Cars,spotify:artist:3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,spotify:album:6fb7z9rBdrjzpBTg1R1Bwp,Eyes Open
5326,spotify:track:6dSMuejN1LbxkXDLC6T1Oi,Beneath Your Beautiful,spotify:artist:2feDdbD5araYcm6JhFHHw7,Labrinth,spotify:album:1ePa4Xo4oDjldGmhwT4SfK,Our Version Of Events
5853,spotify:track:2s4BsyV3KhhrtsdtNfzoqb,Back To Black,spotify:artist:6Q192DXotxtaysaqNPy5yR,Amy Winehouse,spotify:album:6GJCGWfI95aeRsdtVB52vc,Back To Black
5896,spotify:track:3jHCXrZNz8fQEEf4BpWCAj,Purpose,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:album:7fZH0aUAjY3ay25obOUf2a,Purpose
6308,spotify:track:75JFxkI2RXiU7L9VXzMkle,The Scientist,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,Coldplay,spotify:album:0RHX9XECH8IVI3LNgWDpmQ,A Rush Of Blood To The Head
6427,spotify:track:1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason,spotify:artist:1KCSPY1glIKqW2TotWuXOR,P!nk,spotify:album:2Q9oTK48eb85waX1fFJsvj,The Truth About Love
6552,spotify:track:56twMOlq9DJc3EgpVUVIrW,Stone Cold,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Demi Lovato,spotify:album:3HV3ecmJJ2GmHM93vVVKXF,Confident
6556,spotify:track:1hWYT0w2R0J19rlVkiez7X,Battle Scars,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,spotify:album:5rCCCernTo6IwFwEZM4H53,Food & Liquor II: The Great American Rap Album Pt. 1
7302,spotify:track:1fnCJ85pEhKrpU9IsxoitM,Lay Me Down,spotify:artist:2wY79sveU1sp5g7SokKOiI,Sam Smith,spotify:album:2Jg7JZ0ZXOGje1bkq7CVgK,In The Lonely Hour
7385,spotify:track:4dvNIeJawEWqMe1ZfYKcXt,Who You Are - Int'l Version,spotify:artist:2gsggkzM5R49q6jpPvazou,Jessie J,spotify:album:3KJBsmsJQK5timf0TESYUg,Who You Are
8374,spotify:track:1x80xTzSL7pok3M5JC3oJz,human,spotify:artist:7H55rcKCfwqkyDFH9wpKM6,Christina Perri,spotify:album:74PXwYZw2Z5UF6keoLp8qH,head or heart
8375,spotify:track:7rWq6WfZNwilZgRvZUw6CQ,Try,spotify:artist:6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,spotify:album:3Gvp7hk4YWaWg2mF0XAauA,Gypsy Heart
8376,spotify:track:7wMq5n8mYSKlQIGECKUgTX,Hall of Fame,spotify:artist:3AQRLZ9PuTAozP28Skbq8V,The Script,spotify:album:7JOCOjZTcLysDMkZGWlcIj,#3 Deluxe Version
8378,spotify:track:4kflIGfjdZJW4ot2ioixTB,Someone Like You,spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,spotify:album:1azUkThwd2HfUDdeNeT147,21
8381,spotify:track:5x5JM1BSB6vollcIzDocqT,The Climb,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,spotify:album:0IuHVgAvbNDJnJepuSZ8Oz,The Time Of Our Lives
8382,spotify:track:4B3RmT3cGvh8By3WY9pbIx,Skyscraper,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Demi Lovato,spotify:album:1ypH0eU9RcE6wngSGSqmeY,Unbroken
8383,spotify:track:06DaCxeg3IUMcxDkKEyQKf,A Little Too Much,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,spotify:album:5wKylB0Zwnxz046O7po25D,Handwritten
10347,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,Set Fire to the Rain,spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,spotify:album:1azUkThwd2HfUDdeNeT147,21
10977,spotify:track:0uqPG793dkDDN7sCUJJIVC,Where Is The Love?,spotify:artist:1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,spotify:album:1bNyYpkDRovmErm4QeDrpJ,Elephunk
11709,spotify:track:41pFyxOpS119Pb8JEzhx0w,"Boulevard Of Broken Dreams - feat. John Gallagher Jr., Rebecca Naomi Jones, Stark Sands, Company [Album Version]",spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,spotify:album:1wO2srr9om17YtEvouoBue,The Original Broadway Cast Recording 'American Idiot' Featuring Green Day
12040,spotify:track:7rPLZ8Krm6CZIbraFUlnWZ,Make You Feel My Love,spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,spotify:album:6Pb3K1oPXdhsqFXtzKe3Z1,19
12182,spotify:track:0YpBHgZ9Pfr4fbiKkP9nj9,Holy Grail,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,JAY Z,spotify:album:0anlRE2dYlRqEKL1gj1WPq,Magna Carta... Holy Grail
12313,spotify:track:7pJgjBf82BrUQ3z7HdQvW1,The Heart Wants What It Wants,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,spotify:album:3NkZqXMTPlFgbgvifgrhLN,For You
14252,spotify:track:1wMALZpuqAy7amQsFBWQ8m,All I Ask,spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,spotify:album:0K4pIOOsfJ9lK8OjrZfXzd,25
14253,spotify:track:59tg0OPhiHlbsVZ9GFqUk5,Chasing Pavements,spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,spotify:album:6Pb3K1oPXdhsqFXtzKe3Z1,19
15160,spotify:track:442j8VxaB60dWf9cBFuX5w,Almost Is Never Enough,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,spotify:album:6czdbbMtGbAkZ6ud2OMTcg,Yours Truly
15606,spotify:track:4Jz4bjXeiF2SXVj9P4YfY5,Keep Your Head Up,spotify:artist:2oX42qP5ineK3hrhBECLmj,Andy Grammer,spotify:album:2c93mTBuqEHQMiyg53P69R,Andy Grammer
15673,spotify:track:5O2P9iiztwhomNh8xkR9lJ,Night Changes,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,One Direction,spotify:album:4gCNyS7pidfK3rKWhB3JOY,FOUR
15674,spotify:track:08GujSR7BcjakZUzX0R0nl,Miss Movin' On,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,spotify:album:6IBUil5AQA6wPLCzpYrlMI,Reflection
17602,spotify:track:7kSLdGdXLey7pzLsWpdg1h,Little Things,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,One Direction,spotify:album:5SxEsi1PNyo1XfEKDYcFKF,Take Me Home: Yearbook Edition
18129,spotify:track:7nCBOm2WiTUPAx3TeG2rZA,Warrior,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Demi Lovato,spotify:album:6Kssm2LosQ0WyLukFZkEG5,Demi
19029,spotify:track:0HMjXBAZmSYOTTi33WpMso,History,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,One Direction,spotify:album:1gMxiQQSg5zeu4htBosASY,Made In The A.M.
20840,spotify:track:2RPNCUaDL2ixoY9wGpoJoQ,Unconditionally,spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,spotify:album:4lFDt4sVpCni9DRHRmDjgG,PRISM
22305,spotify:track:7Fv6Mz1wq1gB8G3sqj0jxa,The Thrill Is Gone,spotify:artist:5xLSa7l4IV1gsQfhAMvl0U,B.B. King,spotify:album:4g7kLzkrlgeav2NGQhKR9F,Completely Well
23274,spotify:track:6eRV2uv4DWyZn9dNXn5xX4,"I'm Not That Girl - From ""Wicked"" Original Broadway Cast Recording/2003",spotify:artist:7daPb40K64rRtF36wd3ZOk,Stephen Schwartz,spotify:album:2MWo0RliwlkObUN13r5ITR,Wicked
23558,spotify:track:4rMNgxEwGWoPHIUcvB5BrB,It Will Rain,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:73pAZrAw8W3Ey9hBJYOVLt,It Will Rain
23911,spotify:track:0D0BxbFjIHfpFSmyuR666F,Island,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,spotify:album:09KOjaflTBRE28GVvXqkYC,Dig Your Roots
29492,spotify:track:6wQSrFnJYm3evLsavFeCVT,Never Be Alone,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,spotify:album:5wKylB0Zwnxz046O7po25D,Handwritten
32754,spotify:track:5NRl32BO29q8xtWFvOlHZE,River Of Tears,spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,spotify:album:3rDbA12I5duZnlwakqDdZa,Know-It-All
41839,spotify:track:7BYVb8ueEqGvcnPJWXihSt,"No Good Deed - From ""Wicked"" Original Broadway Cast Recording/2003",spotify:artist:7daPb40K64rRtF36wd3ZOk,Stephen Schwartz,spotify:album:2MWo0RliwlkObUN13r5ITR,Wicked
41866,spotify:track:10GL1NhHOOenQHJtgDSkme,"There Are Worse Things I Could Do - From ""Grease Live!"" Music From The Television Event",spotify:artist:6G9bygHlCyPgNGxK2l3YdE,Vanessa Hudgens,spotify:album:6VeVzV7vR3UGZOJcnozYzR,Grease Live!
43729,spotify:track:44n97yHySt0Z9rqPaXgjCK,Sorry,spotify:artist:26VFTg2z8YR0cCuwLzESi2,Halsey,spotify:album:7GjG91tyHQNGEHzKJaqOi0,hopeless fountain kingdom
51551,spotify:track:5H2nJw7XkKyc43lhccRy5R,The Weight,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,spotify:album:5wKylB0Zwnxz046O7po25D,Handwritten
60993,spotify:track:6Atf08XRK8oAs1XfAi6SPq,"Golden Slumbers / Carry That Weight - From ""Sing"" Original Motion Picture Soundtrack",spotify:artist:35GL8Cu2GKTcHzKGi75xl5,Jennifer Hudson,spotify:album:5Sdmly0VRVw0wIow5eMHAW,Sing
78290,spotify:track:6SjCa7LhEpPNiCxe3bLln4,Made In The USA,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Demi Lovato,spotify:album:6Kssm2LosQ0WyLukFZkEG5,Demi
159808,spotify:track:2ZVWg6VCq8FQdeD5yuWD9r,Burn,spotify:artist:1c4rxrxy8eDLvMVL1DTiBe,Andra Day,spotify:album:5AgsHUKFxr5DApRCmulIqJ,The Hamilton Mixtape
178505,spotify:track:6nqvInlnaMzEzaw4s0zbee,Doin' Fine,spotify:artist:1v3tdpIdBSW14rHUfiEVOv,Lauren Alaina,spotify:album:296hswDnxvymjboFBxvmI5,Road Less Traveled
254276,spotify:track:2i6wC0jmTIRvP5y3HFML0X,Mr Sandman,spotify:artist:1svaANJTE5KrG16fTGDqOs,The Puppini Sisters,spotify:album:2XbdiE9W9Fzslj6YIHBwAL,Betcha Bottom Dollar
453140,spotify:track:4H1QorBfrOrShDyHZAxQoM,The Way It Goes,spotify:artist:39sPWwRyNp4NNMyWzN7I0o,Brock Berrigan,spotify:album:5GowH1YRoJICyiANBPOtVc,Chapter 10
746128,spotify:track:59TuBKclHUD27OACoTXj8R,Suspicious,spotify:artist:6md7K2UM0UBU0fzI5erQCb,Olivia Olson,spotify:album:2JDh4EeHuUZIGcpdyt56fe,Beauty Is Chaos
836493,spotify:track:4dMXHMVomkEsu0mWbyYnfY,The Swan,spotify:artist:3MVrehTlNNnn06iUlj4axN,Daniel Jang,spotify:album:5gUIz1AbrcPSHmyKmaE8z0,Violin Covers Pt. II
