,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
9347,spotify:track:4d4AIYFkR8MSWtKBmphyir,Give It All,spotify:artist:6Wr3hh341P84m3EI8qdn9O,Rise Against,spotify:album:1KZGuujnfwHjZ48hxCbhHk,Siren Song Of The Counter-Culture
9354,spotify:track:0jqK7sGTLsHPkQrrcrGuKD,Still Waiting,spotify:artist:0qT79UgT5tY4yudH9VfsdT,Sum 41,spotify:album:2iOJEUCKJaYseov1qA8ot8,Does This Look Infected?
9355,spotify:track:6hqt1z34Oz0OZtSfy62OFD,The Hell Song,spotify:artist:0qT79UgT5tY4yudH9VfsdT,Sum 41,spotify:album:2iOJEUCKJaYseov1qA8ot8,Does This Look Infected?
9356,spotify:track:40sl0jG01g4FZkCrBzQhZX,Over My Head (Better Off Dead),spotify:artist:0qT79UgT5tY4yudH9VfsdT,Sum 41,spotify:album:2iOJEUCKJaYseov1qA8ot8,Does This Look Infected?
11615,spotify:track:7lmeHLHBe4nmXzuXc0HDjk,Testify,spotify:artist:2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,spotify:album:2eia0myWFgoHuttJytCxgX,The Battle Of Los Angeles
11617,spotify:track:2QiqwOVUctPRVggO9G1Zs5,Wake Up - Remastered,spotify:artist:2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,spotify:album:4Io5vWtmV1rFj4yirKb4y4,Rage Against The Machine - XX (20th Anniversary Special Edition)
11618,spotify:track:1MQTmpYOZ6fcMQc56Hdo7T,Sleep Now In the Fire,spotify:artist:2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,spotify:album:2eia0myWFgoHuttJytCxgX,The Battle Of Los Angeles
11660,spotify:track:5cZqsjVs6MevCnAkasbEOX,Break Stuff,spotify:artist:165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,spotify:album:3HCCUaRSjHSFOe4fqE0BiP,Significant Other
12661,spotify:track:44NRdYQw7P0GWuiunRv3hr,I Stand Alone,spotify:artist:6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,spotify:album:7xhudjssYTY8qRl1s9R3wu,Faceless
14423,spotify:track:3FJuFr00K5IpgvTCDDaqW5,Pardon Me,spotify:artist:3YcBF2ttyueytpXtEzn1Za,Incubus,spotify:album:4nO7EUWCOzqHK3iGDXDzzU,Make Yourself - Tour Edition
17406,spotify:track:01a0J96fRD91VnjQQUCqMK,The Kids Aren't Alright,spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,The Offspring,spotify:album:5Jf9wK4k3A1rdH8YSBQg0J,Americana
18937,spotify:track:15DLl1r2zi07Ssq5RT1yT0,Wait And Bleed,spotify:artist:05fG473iIaoy82BF1aGhL8,Slipknot,spotify:album:5lOFvOWAdy9G6p44noRILU,Slipknot
21283,spotify:track:3qmvK8QARSPkFTuKeIXSbs,Bleed It Out,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,spotify:album:2FJ7JZqCtWXd9MjuBQhCP4,Minutes To Midnight
21302,spotify:track:0GRu2odJjampqZpyubbFU6,Hell Yeah,spotify:artist:10n5DVRlZbjbZ5ffpwpn6l,Rev Theory,spotify:album:3Q9AB3IKHKazriQtc0wFrz,Light It Up
21340,spotify:track:3X8WHniDzH20AXb4AxQPX9,Under The Knife,spotify:artist:6Wr3hh341P84m3EI8qdn9O,Rise Against,spotify:album:3tArEX2M5WaHAqBAZoCwjW,The Sufferer & The Witness
22333,spotify:track:3imITUqEhkebNbOoS1yrWm,All I Want,spotify:artist:4NiJW4q9ichVqL1aUsgGAN,A Day To Remember,spotify:album:2kllnMabPw1hYID0MhQRK0,What Separates Me From You
26647,spotify:track:6CqYhhUPJORx1vvdTNc8jv,The Outsider,spotify:artist:4DFhHyjvGYa9wxdHUjtDkc,A Perfect Circle,spotify:album:49K6hYDEr5M3GxIBBxlPf9,Thirteenth Step
26649,spotify:track:7slyp653Si99N4yQcJ2E9T,Passive,spotify:artist:4DFhHyjvGYa9wxdHUjtDkc,A Perfect Circle,spotify:album:2UAin9VEGxiZRfe9Q7SKg4,eMOTIVe
33909,spotify:track:61qn7uoDsuswZs5p2DkFiP,Wish You Were Here,spotify:artist:3YcBF2ttyueytpXtEzn1Za,Incubus,spotify:album:4FLYVGTsh9tiXOT2uJehkd,Morning View
36129,spotify:track:4Im33JWLEobPtMTTAw7GUF,I Am the Highway,spotify:artist:2ziB7fzrXBoh1HUPS6sVFn,Audioslave,spotify:album:7ysDeat0kDelEE7M6MUwXZ,Audioslave
58007,spotify:track:5h9mwffuipb2TSeTFp8Pu0,So What'Cha Want,spotify:artist:03r4iKL2g2442PT9n2UKsx,Beastie Boys,spotify:album:0cXrT5A2aHEQEG0f1ZBS05,Check Your Head
77698,spotify:track:47ryXiZpOxALTqgcYHecgh,When Two Are One,spotify:artist:3LkSiHbjqOHCKCqBfEZOTv,Atreyu,spotify:album:4l0jcq2jRyRO38d1U92vkp,Lead Sails Paper Anchor
86622,spotify:track:2cb4GyN7uKLMOezKYREPMT,Worth Dying For,spotify:artist:6Wr3hh341P84m3EI8qdn9O,Rise Against,spotify:album:3tArEX2M5WaHAqBAZoCwjW,The Sufferer & The Witness
147528,spotify:track:7r9ZTgy31yObGZE6ZYDlQg,Be Yourself,spotify:artist:2ziB7fzrXBoh1HUPS6sVFn,Audioslave,spotify:album:7hmAnyHf8NAnqb7cqLT04t,Out of Exile
174694,spotify:track:42XEtMaUliE859hmnm3ouS,Injection,spotify:artist:6Wr3hh341P84m3EI8qdn9O,Rise Against,spotify:album:3tArEX2M5WaHAqBAZoCwjW,The Sufferer & The Witness
277312,spotify:track:0kJ2vuQQAO8QGBGnX21VbE,Doomsday,spotify:artist:3LkSiHbjqOHCKCqBfEZOTv,Atreyu,spotify:album:1iTr1QCKteUqPY5oQL8xuD,Lead Sails Paper Anchor
