,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
8418,spotify:track:7EZPH9Px3gXlxD5KJDwtwc,Bandz A Make Her Dance,spotify:artist:5gCRApTajqwbnHHPbr2Fpi,Juicy J,spotify:album:7h1ut6IUbndKY7QrqcbAND,Stay Trippy
8559,spotify:track:6YbhspuOar1D9WSSnfe7ds,"Young, Wild & Free (feat. Bruno Mars) - feat. Bruno Mars",spotify:artist:7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,spotify:album:12pnVAswzLE6hArSl0bF0h,Mac and Devin Go To High School (Music From and Inspired By The Movie)
8686,spotify:track:5MYFw4T2gy52pOGBN4EYHS,Stay Fly - Explicit Album Version,spotify:artist:26s8LSolLfCIY88ysQbIuT,Three 6 Mafia,spotify:album:0kTLdP4XPeJGsbr2L8ikyF,Most Known Unknown (Explicit)
8726,spotify:track:4EOpol0K5u620R2OLfoJ1B,Purple Pills,spotify:artist:5Qi4Bb7a8C0a00NZcA77L0,D12,spotify:album:1goTTgn8yBzKNOCocQcMQy,Devils Night
8758,spotify:track:5krOROgmf8adn3SJzeKLZy,Back Then,spotify:artist:07VmOvmuBp9G0gb8BTrpn0,Mike Jones,spotify:album:1YU3MPIMY9rZOE899khVj2,Who Is Mike Jones?
8763,spotify:track:59rtiYOPgMEDf3yPEfU2la,Still Tippin' (feat. Slim Thug and Paul Wall) - featuring Slim Thug And Paul Wall Explicit Version,spotify:artist:07VmOvmuBp9G0gb8BTrpn0,Mike Jones,spotify:album:1YU3MPIMY9rZOE899khVj2,Who Is Mike Jones?
8776,spotify:track:3CcvahnsiArpTHYQEWV2Au,Bring Em Out,spotify:artist:4OBJLual30L7gRl5UkeRcT,T.I.,spotify:album:1oFucub5OjyG4XPsDUzhil,Urban Legend
8978,spotify:track:0wVAhoXZM7tl1pnLaupf1F,Paperbond,spotify:artist:137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,spotify:album:5S4SuPHbaozi5PDedAONTG,O.N.I.F.C.
10491,spotify:track:5zkgL12I3jPd6iOgPotFRB,Rooftops (feat. Curren$y) - feat. Curren$y,spotify:artist:137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,spotify:album:6ZOXiVL8rmk2ATHJiFJhiD,Rolling Papers
10958,spotify:track:3GzjG6Qah8cplpj5YAURLK,Say Yeah,spotify:artist:137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,spotify:album:2pqfPXKjLSTMGsCq3HiQ2p,Say Yeah
10961,spotify:track:28GUjBGqZVcAV4PHSYzkj2,So Good,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,B.o.B,spotify:album:7qqCw47pAWFzhwTpVRd0zE,Strange Clouds
11023,spotify:track:5Xak5fmy089t0FYmh3VJiY,Black,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,spotify:album:5B4PYA7wNN4WdEXdIJu58a,Ten
12209,spotify:track:6j9iyrrmqWlQZ5SD1hSTaq,No Lie,spotify:artist:17lzZA2AlOHwCwFALHttmp,2 Chainz,spotify:album:1wBFRaacNYmqfkidUZ0NtM,Based On A T.R.U. Story
12633,spotify:track:3xAeEHR3fRy9vil832FLZx,Hail Mary (feat. Young Jeezy & Lil Wayne),spotify:artist:2iojnBLj0qIMiKPvVhLnsH,Trey Songz,spotify:album:24IexOT10jPuK3MR6cS3ag,Chapter V
20917,spotify:track:6lgzJuBX3iqevLdtgNlyAU,2 Reasons (feat. T.I.),spotify:artist:2iojnBLj0qIMiKPvVhLnsH,Trey Songz,spotify:album:24IexOT10jPuK3MR6cS3ag,Chapter V
24222,spotify:track:5sl2735QKaOmL8UL4Q39Ut,Peso,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,spotify:album:5iHriAMstCv20NpOo0BX1A,Peso
27633,spotify:track:33j4CLU9UyRjO63ry5J61Q,24's,spotify:artist:4OBJLual30L7gRl5UkeRcT,T.I.,spotify:album:1SloKtrz48mjFA3QIDg7Vl,Trap Muzik
28596,spotify:track:51cqtusY2TwC6mbN8Vz8iA,Purple Swag,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,spotify:album:6Qe2bUdGlt3E2F9awVwWN9,Purple Swag
29929,spotify:track:5tEbnKMOMK8LLoOIsEkWRr,Big S**t Poppin' (Do It),spotify:artist:4OBJLual30L7gRl5UkeRcT,T.I.,spotify:album:1TrOr46SzyI7z9C6YnMRnM,T.I. VS T.I.P.
35478,spotify:track:5Isz0twJeFdduOQEFQLezv,Confident,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:album:7Cz0XcQzoxUi7L7sfgXLml,Journals
43812,spotify:track:4cyYC67XY3weSVmSLdKLP8,Taboo,spotify:artist:33ScadVnbm2X8kkUqOkC6Z,Don Omar,spotify:album:6mGDfbDErYIJsmSewvccWm,Meet The Orphans
50033,spotify:track:2IPSdaPUUkbeP7F3HNRK56,Who Dat,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,J. Cole,spotify:album:2PhuOaAQHsbdTRmFXIqMjK,Cole World: The Sideline Story
51698,spotify:track:2o6Vyac7vIU35VMqhVV3qA,It's Nothin - feat. 2 Chainz,spotify:artist:137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,spotify:album:5S4SuPHbaozi5PDedAONTG,O.N.I.F.C.
60824,spotify:track:2akHlWnK60UF1L9Til9rzK,Initiation - feat. Lola Monroe,spotify:artist:137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,spotify:album:5S4SuPHbaozi5PDedAONTG,O.N.I.F.C.
103474,spotify:track:1NTQbm1B08q3YW6AefylFo,Ride Wit Me,spotify:artist:4OBJLual30L7gRl5UkeRcT,T.I.,spotify:album:2X7s6Gt8Xz2qEwlw4GVcQo,King
114734,spotify:track:6stxKQ2M28z3YYHxVnyTVv,Go Hard,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:album:5HdvMZb537QyUVi3yV6xN0,We Global
121672,spotify:track:7xl8xYOCSc6Ukg6YFwi2zx,White Tee,spotify:artist:0VKTLKamj4IH8OfQbUL0kq,Dem Franchize Boyz,spotify:album:0j9KARfuyiIE6AWgbUwRhK,Dem Franchize Boyz
151003,spotify:track:6ufB4VdDWdIXZWHxdtYKFR,No Matter What,spotify:artist:4OBJLual30L7gRl5UkeRcT,T.I.,spotify:album:5PfepkNWgRR2DI02Y8AawC,Paper Trail
156576,spotify:track:7cYQSfAL1zkPkpEaE7FsQu,Beast Mode,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,B.o.B,spotify:album:5Z5jK6sEYSi6SqBjIHQBo8,No Genre
180046,spotify:track:3J4H1O3KBkUSeblr5ssJWl,Stu Feat. Juicy J,spotify:artist:137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,spotify:album:7vjOX2v80ks9piYyi1aqhu,Cabin Fever 2
183760,spotify:track:6awDvOh0ZWVbtYJYEIGml6,Purple Rain - Album Version (Edited),spotify:artist:0tCtGc5vt29zFZp6KXzN50,Beanie Sigel,spotify:album:28ksDKP0iFWnWcAtH3WoeZ,The B.Coming
