,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
63289,spotify:track:4ihxQ9O2ev062rLQV9SyrN,Metalingus,spotify:artist:4DWX7u8BV0vZIQSpJQQDWU,Alter Bridge,spotify:album:7A2sEhGMyEhCZuuBBqgeRv,One Day Remains
93261,spotify:track:4cJhBmeJ7KiBeuy7oxRnZ3,Black Magic,spotify:artist:1IQ2e1buppatiN1bxUVkrk,Slayer,spotify:album:3D6BriGykla1Qi2YzeoE7X,Show No Mercy
96532,spotify:track:66P4UH58ns8CFqsNPeYlm9,Something New,spotify:artist:10n5DVRlZbjbZ5ffpwpn6l,Rev Theory,spotify:album:4J7l4jK8yrzKQWPc5Tviec,Take Em Out
103540,spotify:track:2jLHwhdlHXqsdU1IBzaxbW,Big Truck,spotify:artist:69k6uTSZMPLpSnhmLCiKxQ,Coal Chamber,spotify:album:2YkZHYxfMWAOj6IOVcvUCJ,Coal Chamber
103554,spotify:track:2ZQo43TnA0XBUvPHSUfe2F,Looking Down The Barrel Of Today,spotify:artist:17Mb968quDHpjCkIyq30QV,Hatebreed,spotify:album:1LG9oSoshyuwFt25Qlwglh,The Concrete Confessional
109957,spotify:track:7sWQ1HYrGBrYbs460rfDzA,Black Betty,spotify:artist:4PoYwGOztIrPpBfRIlMSxP,Soil,spotify:album:6g4J1iyCcPffhuB5Ei4srs,Throttle Junkies
117180,spotify:track:14NwRQ6fnnoSfjeaHRZqz1,Ich will,spotify:artist:6wWVKhxIU2cEi0K81v7HvP,Rammstein,spotify:album:2tHCY2fDMi0NqeGZcAxNSc,Mutter
117181,spotify:track:0HpMvhmhBnRBJ9iocNl16t,AMERIKA,spotify:artist:6wWVKhxIU2cEi0K81v7HvP,Rammstein,spotify:album:1mQhLUn2iLZuQQICaBc1q4,"REISE, REISE"
118047,spotify:track:3Tg8JctqoeIwZ3Rue8BjaI,Ratamahatta,spotify:artist:6JW8wliOEwaDZ231ZY7cf4,Sepultura,spotify:album:5JjnPCfpp6redrkKpXZAs8,Roots
152444,spotify:track:62rSF7anVnDAmc9Vnmb7cH,Got The Time,spotify:artist:3JysSUOyfVs1UQ0UaESheP,Anthrax,spotify:album:1FZJXIaK7UEOWUXXChiUqv,Persistence Of Time
153297,spotify:track:3pRKjXR8GIuB9c9HelH21e,Territory,spotify:artist:6JW8wliOEwaDZ231ZY7cf4,Sepultura,spotify:album:2vsi1E4q4eTJYijocem5jM,Chaos A.D.
153385,spotify:track:1C8Yo3ew3y9dJquBN18f7T,Not Today,spotify:artist:35Uu85Pq33mK8x1jYqsHY2,Sevendust,spotify:album:78alVDSStZleCxiVOzyn3J,Kill The Flaw
155138,spotify:track:648fQrTDPYRbRUe5l6UM9x,Death Before Dishonor,spotify:artist:5t28BP42x2axFnqOOMg3CM,Five Finger Death Punch,spotify:album:5HTX2DfIWtWuUdIDotpKwG,The Way of the Fist
155164,spotify:track:4ukiv6Rp5N4tQZSBT9JRLo,Rock Is Dead,spotify:artist:2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,spotify:album:69ACUmut0hbGOSonmU4kNS,Mechanical Animals
179039,spotify:track:4rLDKJ1fmMTSvybql6HyGH,Sense the Fire,spotify:artist:4bQpnUrp6aXhEQUljvyGqx,Engel,spotify:album:32OR0dFkyHiWtEle2thg9F,Threnody
185003,spotify:track:772AiQoYHA7lDckryjGyVj,Thank You,spotify:artist:35Uu85Pq33mK8x1jYqsHY2,Sevendust,spotify:album:78alVDSStZleCxiVOzyn3J,Kill The Flaw
185004,spotify:track:5DoTRJlzMaGAMHPTDrfvfW,Black,spotify:artist:35Uu85Pq33mK8x1jYqsHY2,Sevendust,spotify:album:7tpMJufRsPz0EPv5hZSWs3,Sevendust (Definitive Edition)
185021,spotify:track:1UwwbPgKGOoSbqqHm9Xxzn,Jumpdafuckup,spotify:artist:6159IBm5gLPwG4BcJXseXc,Soulfly,spotify:album:5d9Rip6cM1xM8uYVepN70l,Primitive
185022,spotify:track:3t3cv2Vb8XzjipocvYP22U,Back To The Primitive,spotify:artist:6159IBm5gLPwG4BcJXseXc,Soulfly,spotify:album:3MAeL6Tz4tLhgtdGunyfjQ,Primitive
185026,spotify:track:34iucvQDgkZ13cca5hLSyd,Linchpin,spotify:artist:74Hj7BmnUXyx2udrIEIKwX,Fear Factory,spotify:album:0c2G7L91FjFfIF0A0qncpg,Digimortal
189024,spotify:track:5MapUlM1un2Kh4aZ3IyWcL,I Am The Fire,spotify:artist:6om12Ev5ppgoMy3OYSoech,Halestorm,spotify:album:6jPjpEJBxT0HN71TAEohZ0,Into The Wild Life
202691,spotify:track:7J9tkRgN26YmIHXl4fnVlp,Battle Ready,spotify:artist:6iswhpc2w6na3lS1vehFXF,Otep,spotify:album:1vQRctOyiOZlxElJNOWjdA,Sevas Tra
202693,spotify:track:24CeaRaJHiMKFAVZTCu8Y0,Sun Doesn't Rise,spotify:artist:18absyD7lQaXUDBXnyzU8M,Mushroomhead,spotify:album:3N1Ehmz49Lavsi23cKFWDv,XIII
232147,spotify:track:5862zgaxKAei2fpZLQe4SN,Brotherhood of the Snake,spotify:artist:28hJdGN1Awf7u3ifk2lVkg,Testament,spotify:album:2MGzG0xHxDQXwR4BeUhw7w,Brotherhood of the Snake
233794,spotify:track:2JUo8iX8FC05xd9GEpw9BI,The Death & Resurrection Show,spotify:artist:0Zy4ncr8h1jd7Nzr9946fD,Killing Joke,spotify:album:0QdWqJmpfrgIepHxGNU4Rs,Killing Joke
249770,spotify:track:01briScE8tDNxZNqqwHAXl,Son Song (feat. Sean Lennon),spotify:artist:6159IBm5gLPwG4BcJXseXc,Soulfly,spotify:album:5d9Rip6cM1xM8uYVepN70l,Primitive
278633,spotify:track:46Li5B2A8xJ9cOYw5YEc2D,Show Me A Leader - Radio Edit,spotify:artist:4DWX7u8BV0vZIQSpJQQDWU,Alter Bridge,spotify:album:3o1f3dMUhQCTPuaWpkYKAk,Show Me A Leader
296873,spotify:track:1itm4AJa5mKrPeS7xvKVXf,Hangman,spotify:artist:10n5DVRlZbjbZ5ffpwpn6l,Rev Theory,spotify:album:6kI4sW6XUBjFWiDiHAkZNM,Justice
302813,spotify:track:2Slqcx8DDRjDwPI2lzyRPp,"Electric Head, Part 1 (The Agony)",spotify:artist:0CF71zaDOJWCynIkW9bSK8,White Zombie,spotify:album:3HugnfabsMODIbxzwxS5xC,"Astro Creep: 2000 Songs Of Love, Destruction And Other Synthetic Delusions Of The Electric Head"
405396,spotify:track:7wRwsBiSKqqemywDADdNEt,Never Bury The Hatchet,spotify:artist:3sjyvp2X7RmnTpukzovThH,Sons Of Texas,spotify:album:7v9NSCan5pEFtfC4a6AIzs,Baptized In The Rio Grande
417573,spotify:track:4wARWUOGya1Q9ldbPzdcrf,Smash the Control Machine,spotify:artist:6iswhpc2w6na3lS1vehFXF,Otep,spotify:album:65p5iP6TfJUQnGRZ65CLqv,Smash The Control Machine
428589,spotify:track:3Q7BHIhobJEHPtyzwSyEB2,Still Alive,spotify:artist:2RTUTCvo6onsAnheUk3aL9,3 Doors Down,spotify:album:3opqVXEveZ5BOeMq0tS9EF,Us And The Night
449884,spotify:track:2zPjC4hu9tZWFCVAdFgagX,Call Of The Zombie,spotify:artist:3HVdAiMNjYrQIKlOGxoGh5,Rob Zombie,spotify:album:2B4lHoTCpWbxQPTZmCOjnH,Hellbilly Deluxe
507582,spotify:track:2pdD9sxt4WuYADKACM2JYN,Let It All Bleed Out,spotify:artist:3HVdAiMNjYrQIKlOGxoGh5,Rob Zombie,spotify:album:3zO9FORG6azJrddJu0XyKY,Educated Horses
529097,spotify:track:0gy2jlVGsrpQPb1qKfeagf,The Pale King,spotify:artist:28hJdGN1Awf7u3ifk2lVkg,Testament,spotify:album:2MGzG0xHxDQXwR4BeUhw7w,Brotherhood of the Snake
569520,spotify:track:0xivQul40hTvzdvr7UBRgI,Stabbing The Drama,spotify:artist:7wqP36o9lqWteOCxBnXlwx,Soilwork,spotify:album:1OKTFjQcEG9GEUU8ozvvYp,Stabbing The Drama
613333,spotify:track:63VnAvXixPB9ZY3FsEvCGV,Baptized In The Rio Grande,spotify:artist:3sjyvp2X7RmnTpukzovThH,Sons Of Texas,spotify:album:7v9NSCan5pEFtfC4a6AIzs,Baptized In The Rio Grande
710713,spotify:track:7a7nlgfjoeEtIAW0QJzU4m,Nerve,spotify:artist:7wqP36o9lqWteOCxBnXlwx,Soilwork,spotify:album:5ROS5cZpvnElo66wBq7GTV,Stabbing the Drama
757730,spotify:track:4rtzNf8AcFARJf7wv6AfyP,The Girl Who Loved The Monsters,spotify:artist:3HVdAiMNjYrQIKlOGxoGh5,Rob Zombie,spotify:album:1y6e636ylJkwxsBwk89gS6,Venomous Rat Regeneration Vendor
873226,spotify:track:6a3zbseZr4MBt81paa8Cc4,Ging Gang Gong De Do Gong De Laga Raga,spotify:artist:3HVdAiMNjYrQIKlOGxoGh5,Rob Zombie,spotify:album:1y6e636ylJkwxsBwk89gS6,Venomous Rat Regeneration Vendor
926484,spotify:track:1FnKQ16bTxiJPXExvJZMzQ,Pull It And Fire,spotify:artist:3sjyvp2X7RmnTpukzovThH,Sons Of Texas,spotify:album:7v9NSCan5pEFtfC4a6AIzs,Baptized In The Rio Grande
1183692,spotify:track:2Yga3fsBe16H5eIrJDIaTh,Weapon of Vanity,spotify:artist:7wqP36o9lqWteOCxBnXlwx,Soilwork,spotify:album:5ROS5cZpvnElo66wBq7GTV,Stabbing the Drama
