,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
7387,spotify:track:6YUTL4dYpB9xZO5qExPf05,Summer,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:48zisMeiXniWLzOQghbPqS,Motion
9583,spotify:track:4pPTSOYhY7k6iEkEVpnKMy,Propaganda,spotify:artist:540vIaP2JwjQb9dm3aArA4,DJ Snake,spotify:album:20R2aG3ypwdkXWdI2HigQJ,Propaganda
9646,spotify:track:64OpNUSU6mPziG5e5PMrtr,Bounce - Radio Edit,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:4TjPTVBmdyaowp08j2toa0,18 Months
9671,spotify:track:7zTx8ePYAmPFQuxP3xlXZn,Light,spotify:artist:0jNDKefhfSbLR9sFvcPLHo,San Holo,spotify:album:1ryx7dR65CbJgeJys4gFiL,Light (Remixes) - EP
9869,spotify:track:07nH4ifBxUB4lZcsf44Brn,Blame,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:48zisMeiXniWLzOQghbPqS,Motion
9935,spotify:track:6r7FXNO57mlZCBY6PXcZZT,Five Hours,spotify:artist:6VD4UEUPvtsemqD3mmTqCR,Deorro,spotify:album:3hM67HrtJ55aUC5TGt66Za,Five Hours
10133,spotify:track:0VffaI2jwQknRrxpECYHsF,Greyhound,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,spotify:album:4ljisoNarj0BpQSMIEv88L,Until Now
10539,spotify:track:5QcSDOm6mcvFDl7KBT1fHv,Spaceman - Carnage Festival Trap Remix,spotify:artist:6BrvowZBreEkXzJQMpL174,Hardwell,spotify:album:0GjLUjalniPkdkafJnkNFz,Spaceman
10541,spotify:track:4J7CKHCF3mdL4diUsmW8lq,Under Control,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:48zisMeiXniWLzOQghbPqS,Motion
10566,spotify:track:0QXSvAR0qWcbqWPe2KFamv,Revolution - feat. Faustix & Imanos and Kai,spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,Diplo,spotify:album:0lz4TGwMq8qwSdvOXbEn12,Random White Dude Be Everywhere
10955,spotify:track:7EOYLyD4pP4YJVgoVeKUQ1,Feel So Close - Radio Edit,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:4TjPTVBmdyaowp08j2toa0,18 Months
15412,spotify:track:09D7Il1PRMFjJqtZ9Fdwa3,Hide (Tropkillaz Remix) [feat. Childish Gambino & Aynzli Jones],spotify:artist:07WjVPM79OGQLOZ1jfUVk9,N.A.S.A.,spotify:album:2xVVqq2eiDPQo0A3FeXKB8,Hide (Tropkillaz Remix) [feat. Childish Gambino & Aynzli Jones]
15426,spotify:track:6ngavex4sZrVTif1wwRof0,Boy Oh Boy,spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,Diplo,spotify:album:63CHkpwH8ZlXmw1Hudn5IL,Random White Dude Be Everywhere
15670,spotify:track:44aN5xKL3kGHvQ5bXVk6B8,Ghost Town,spotify:artist:6prmLEyn4LfHlD9NnXWlf7,Adam Lambert,spotify:album:3kaQUt8Mp906u1fI0LDqO6,The Original High
16028,spotify:track:01wpPOPqQ3XyS6hBN00HfK,In the Morning,spotify:artist:28j8lBWDdDSHSSt5oPlsX2,ZHU,spotify:album:6Xhb46t8f3z8FkuXQAj4UV,GENERATIONWHY
19773,spotify:track:6JEntXLt4z98CcDtIH9sU7,Animals - Extended,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,spotify:album:55HXtmTsfepv0mY9vIIFhi,Animals
19787,spotify:track:0FEPq7gON5KivhwrsWN0gI,Kick Out The Epic Motherf**ker,spotify:artist:00sAT5YX8W3xNd1EuqyHw9,Dada Life,spotify:album:1lqbyIuEs1vy1lfgdKvCu0,The Rules Of Dada
19792,spotify:track:2o1F0b0NCGabe7BbLNqe5J,No Beef,spotify:artist:4D75GcNG95ebPtNvoNVXhz,Afrojack,spotify:album:0eueEwLvkysEA9P1zqWV7G,No Beef
19808,spotify:track:6eIacmhkE82vZlMDnGS7aP,Bad (feat. Vassy) - Radio Edit,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,spotify:album:77UW17CZFyCaRLHdHeofZu,Listen
20253,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,Outside,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:48zisMeiXniWLzOQghbPqS,Motion
20289,spotify:track:65hRZOQkVjmBdusz1N7aOv,Save the World - Radio Mix,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,spotify:album:728voOLBbJUBgK2vooghcS,Save The World
23312,spotify:track:28r8mD037GEBPG5a65YdDQ,Keep It 100,spotify:artist:6c1pBXHYjFcGQQNO5MMsdd,Keys N Krates,spotify:album:70KMAuOp2QgMO5eGlF602w,Keep It 100
25364,spotify:track:5KIfOGEy5DM2TaT0ph5nYM,Can't Feel My Face - Martin Garrix Remix,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:album:36yJ6fcaSCVsK1tybnNizj,Beauty Behind The Madness
25383,spotify:track:38imhzN6mhvRLULVCdwXNP,Boneless,spotify:artist:77AiFEVeAVj2ORpC85QVJs,Steve Aoki,spotify:album:1L80qp8qM8GQGXkNkWAs5p,Neon Future I
25401,spotify:track:5EJcVJZBl6HTfSf6z4dC78,One (Your Name) [feat. Pharrell],spotify:artist:1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,spotify:album:4ljisoNarj0BpQSMIEv88L,Until Now
30186,spotify:track:1gV0hgMNdpSWeW7ZjSUKnX,Afterhours feat. Diplo & Nina Sky,spotify:artist:0tvpihdAsKiNnP6sWS3jUI,TroyBoi,spotify:album:6FJ6fO4MeunhgpoG4sg0xH,Afterhours feat. Diplo & Nina Sky
30647,spotify:track:4kpDB9E9RvdZs5lRgXayAx,You Used to Hold Me,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:46atV5Jl6hrOhQfM4Xgy1M,Ready For The Weekend
30649,spotify:track:64j3Bd62HTe0pclk8Aq9BE,Open Wide,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:48zisMeiXniWLzOQghbPqS,Motion
30650,spotify:track:5lByoyTJti3jYo22bLQKOH,Burnin,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:48zisMeiXniWLzOQghbPqS,Motion
30653,spotify:track:4ACPAi9RE0wiMVPZ25EjQO,Freak - feat. Steve Bays,spotify:artist:77AiFEVeAVj2ORpC85QVJs,Steve Aoki,spotify:album:63CHkpwH8ZlXmw1Hudn5IL,Random White Dude Be Everywhere
33646,spotify:track:16IgAAip8OdSjdC2L9Ff2J,The Hum - Dimitri Vegas & Like Mike Vs. Ummet Ozcan / Extended Mix,spotify:artist:7e1BNCygl2Gf7CX8LrByPv,Ummet Ozcan,spotify:album:1sfEHzswlTUrUukcIdBIuj,The Hum (Dimitri Vegas & Like Mike Vs. Ummet Ozcan)
34952,spotify:track:4IazOWzgfLB8MR5VIY368A,Cinema - Radio Edit,spotify:artist:4Ws2otunReOa6BbwxxpCt6,Benny Benassi,spotify:album:6NPb3Bb77dtZhnypL0W0fv,Electroman
35074,spotify:track:2xlCyb1ZfFad6np6zx4hhw,Desire - Gryffin Remix,spotify:artist:5vBSrE1xujD2FXYRarbAXc,Years & Years,spotify:album:7oRxgNBZeMhA7O1eu8OHas,Desire
35536,spotify:track:31ZdIGyNncuufUjNTp5ZY3,Generationwhy,spotify:artist:28j8lBWDdDSHSSt5oPlsX2,ZHU,spotify:album:6Xhb46t8f3z8FkuXQAj4UV,GENERATIONWHY
36147,spotify:track:2j7l1AoC4xMSDEvWl38wyn,Assets,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,Yellow Claw,spotify:album:6aKqUveOpnG0RU1xF4uPkf,Yellow Claw
44679,spotify:track:24OV6VOjeJgjP0vmlbHika,Sunshine - The Knocks Remix,spotify:artist:0PGB0xsAyDqHHlvNQcgq5S,POWERS,spotify:album:4py232DIubvoRE9N82BwmY,Sunshine
45815,spotify:track:1UKdrdB8kt9N8SQ4nJNRnd,Get Up (Rattle) - Radio Edit,spotify:artist:1pbHrVayIcVpHI9z97u4bK,Bingo Players,spotify:album:6S7uGnaJu6UgedVm9PtbS4,Get Up (Rattle) [Remixes]
45839,spotify:track:46rZgRYU1H5Xnv0n75OGis,Deep Down Low,spotify:artist:0deIjoDjl9g9Zpw0sCIOHh,Valentino Khan,spotify:album:67bF4s11NHmoi7cnwJcEMM,Deep Down Low
46532,spotify:track:0JGxsfTrLhkhGCJKdLvyuL,Put EM Up,spotify:artist:2rTo8KIkBTFjQS7VvaKYQ4,W&W,spotify:album:00pu0U5MOZw6NGQygroPvd,Put EM Up
48112,spotify:track:3xQjivjUZ4KnUslduTEYKC,Disarm You (feat. Ilsey),spotify:artist:6TQj5BFPooTa08A7pk8AQ1,Kaskade,spotify:album:02NhNhhyNfv5OdlJw4jUpj,Automatic
53112,spotify:track:6O85MfGECKBqAK2MgSbCaj,Places,spotify:artist:1bj5GrcLom5gZFF5t949Xl,Martin Solveig,spotify:album:2qGpT0C22qkBM2KLziCMGC,Places
53534,spotify:track:7xMWEMZLUWOEOSFq0OjX5S,Satisfaction - RL Grime Remix,spotify:artist:2AYOF1gR3CPuslKKwUfcUs,Benny Benassi presents The Biz,spotify:album:7oShIM1e3hj7goQXt4mdmV,Satisfaction
54019,spotify:track:5B80SdObHYOE6fxgvnbeMs,Won't Look Back,spotify:artist:61lyPtntblHJvA7FMMhi7E,Duke Dumont,spotify:album:5ZzT6EX1TinZGrS7CuaTHI,EP1
55612,spotify:track:0dj1CtyRxZ4bnIT4Q20jNT,Wake Up Alone,spotify:artist:69GGBxA162lTqCwzJG5jLp,The Chainsmokers,spotify:album:4JPguzRps3kuWDD5GS6oXr,Memories...Do Not Open
68768,spotify:track:4YixJQ4RxZnTBPNCeICR25,Nightcrawler,spotify:artist:28j8lBWDdDSHSSt5oPlsX2,ZHU,spotify:album:18LKKbQmRZM0eDpL4zMEMe,Nightcrawler
75406,spotify:track:57EMMRviFnUVwYgsHgAlA2,It Was You,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:48zisMeiXniWLzOQghbPqS,Motion
87200,spotify:track:1vlF9cEDZoQXL18p9OfVxw,Ass Down Twerk,spotify:artist:7xBL98Dam4vQBRLHsvu8cM,Twerkteam,spotify:album:0Dlq0Eegj0SdWcOiwxxy5n,Best of Twerk Music 2015 (Booty Shake Music)
88076,spotify:track:2Wg5QsnTvUa5HSVtfY5Xul,Calling (Lose My Mind) - Extended Club Mix,spotify:artist:6hyMWrxGBsOx6sWcVj1DqP,Sebastian Ingrosso,spotify:album:2fI3bvXQeO3ZRgHKI5MTLe,Calling (Lose My Mind)
93656,spotify:track:7sUrtg1AYRyrDECLqq6no9,Dollar Signs,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:48zisMeiXniWLzOQghbPqS,Motion
96017,spotify:track:63kM6NBkwOO75QIFD3RAOx,Out The Speakers (feat. Rich Kidz),spotify:artist:3TaUSUXn41GixL7zbvrIDt,A-Trak,spotify:album:4vd8KtVeIU11vu7U3Whxm1,Out The Speakers
98596,spotify:track:5xhJmd0I15jFcEdqxfCzKk,It Won't Kill Ya,spotify:artist:69GGBxA162lTqCwzJG5jLp,The Chainsmokers,spotify:album:4JPguzRps3kuWDD5GS6oXr,Memories...Do Not Open
98661,spotify:track:0NVE55chpvHCfkteBzVFHk,Get Low - W&W Remix,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,Dillon Francis,spotify:album:5knPyda4JYkXCVFjO7BPMa,Get Low (Remixes)
105630,spotify:track:0ccSl4LZ7dksMNmJgkN7NO,The Giver (Reprise),spotify:artist:61lyPtntblHJvA7FMMhi7E,Duke Dumont,spotify:album:4SQqe6ACemVTNNOcq7Ql4A,The Giver (Reprise)
108616,spotify:track:2wz2KOgnMg3EYhQ7Hnp2CJ,RGV,spotify:artist:7CCjtD0hCK005Bvg2WG1a7,Carnage,spotify:album:6AFct76pAIPVHMuOHA80YE,Papi Gordo
136840,spotify:track:4NaHJVEfq2y3Xeq0plrsux,Make It Bun Dem - Flinch Remix,spotify:artist:5he5w2lnU9x7JFhnwcekXX,Skrillex,spotify:album:3ipNtzV1LNGEBWu4VSsmjP,Make It Bun Dem After Hours EP
148485,spotify:track:3ImqHQzinSjGlgRg2O97QJ,Waves (Tomorrowland 2014 Anthem) - Radio Mix,spotify:artist:73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,spotify:album:2ZRYvWmBMzayf8ty6uPdi7,Waves (Tomorrowland 2014 Anthem)
164218,spotify:track:2YEEyO3UoJtKY6DL7FG6P3,Rockin - Original Mix,spotify:artist:3XINWZaloea97SIRiyTJxX,DubVision,spotify:album:7IJW2wt1F5X2WcOZFdAaNW,Rockin
170138,spotify:track:1rmG1VlJwXMFpqqsAyceyn,Moonrock,spotify:artist:5X4LWwbUFNzPkEas04uU82,DVBBS,spotify:album:4qmekuydjtcZerA8coLMNM,Beautiful Disaster
180704,spotify:track:5zMD2owSXM1B9exayFAIKQ,Body Talk - Radio Edit,spotify:artist:73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,spotify:album:5ZpRmkkdKgoIbzuMgqoKIr,Body Talk (feat. Julian Perretta)
183100,spotify:track:4KKLTVEcvfc4zKOq7Zixcg,BaDinga,spotify:artist:2wo3eLY26t8AMyYuYi1pZQ,TWRK,spotify:album:7sI8DjGI8dznrBWRF2awEK,BaDinga
190502,spotify:track:3zQmlYEeUyqnEE1n8NGPCQ,I Can't Understand - Radio Edit,spotify:artist:5Aw0IGM5JS3FuTgtRsDWGA,Chocolate Puma,spotify:album:5HBu424voJ1LrKYKMOvreQ,I Can't Understand
194766,spotify:track:3bx9jf3aufPCqEfwN8X4zd,Take Over Control - Extended Vocal Mix,spotify:artist:4D75GcNG95ebPtNvoNVXhz,Afrojack,spotify:album:1GXqE2FTs1xeanQheyjtCA,Take Over Control
196834,spotify:track:4IuQFOQE581mbTyO8EwA4c,Lullaby,spotify:artist:53YSn9tHwGJ6bq5P0gGoYo,Firebeatz,spotify:album:4SQSpFazH9b6XZfRFTh2rE,Lullaby
211240,spotify:track:04o1cc3SZKXhAGFugDUHMx,Ocean Drive - Michael Calfan Remix,spotify:artist:61lyPtntblHJvA7FMMhi7E,Duke Dumont,spotify:album:5tkzAZ2p0ZgPf8a2G8VVY8,Ocean Drive
237123,spotify:track:5vQctmBxi79lyQoc2DDAsP,Love Now,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:48zisMeiXniWLzOQghbPqS,Motion
245922,spotify:track:1HvOkMQua2nC7CQpKNGLNE,Cold Blooded,spotify:artist:28j8lBWDdDSHSSt5oPlsX2,ZHU,spotify:album:6Xhb46t8f3z8FkuXQAj4UV,GENERATIONWHY
255114,spotify:track:5BVaV7sgx7tZubn7mPN5yK,Springen - Original Mix,spotify:artist:3PtCud9dIdOv4exrzdZZ1C,MAKJ,spotify:album:39YfYI2CmnRYDFcApqBw97,Springen
271708,spotify:track:07BCFbk1oCwf80lemfyzK6,Overdrive,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:48zisMeiXniWLzOQghbPqS,Motion
289192,spotify:track:1coGWGuJ6NaOzeQN2HK94u,Mad Dash - Bingo Players Edit,spotify:artist:6Jf9dYEPvvm0EF1r6qppLz,Carl Tricks,spotify:album:1fWivhfJ9dV5ycrUDcNpz5,Mad Dash
294346,spotify:track:1ZtsTuaUy7QOJvBjtjEHXH,In My Mind - feat. Georgi Kay [Original Mix],spotify:artist:5aBWZE8TOaaA9O50ENS3EM,Ivan Gough,spotify:album:7itE3cK3ye649qjIcsgGNu,In My Mind (feat. Georgi Kay)
335103,spotify:track:1LsO9I60JFRPeJ1Ljy9u1O,Near Me,spotify:artist:6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,spotify:album:6l9jm4gXQzg9t2d0kbEhRb,Near Me
340991,spotify:track:6PnGZ1ooOfRdUbaovhNOOi,Gangster - Original Mix,spotify:artist:53YSn9tHwGJ6bq5P0gGoYo,Firebeatz,spotify:album:0tbeJM1PTCnopm4OhT9Z47,Gangster
399649,spotify:track:7uKQ7LXHOor9trcBCt1iHE,Strike (Radio Edit),spotify:artist:40tbKDTMQzPPPiL8j16FI0,Airtones,spotify:album:0Zij7QR5WuNjrDeQ0j1CcM,Strike
411224,spotify:track:51otkLOF1ls5O6M3V2KsOe,Push,spotify:artist:3FNZcjyqT7F5upP99JV0oN,Lil Debbie,spotify:album:3qQSMtZ8ZWmnlyCojFuRQk,XXIII EP
562956,spotify:track:4BN2Io7qRMBjKdJGkOVAsg,Hooked Again - Original Mix,spotify:artist:53cQZtWDwDJwVCNZlfJ6Qk,Laidback Luke,spotify:album:1L7lzw4KQ1FUGkbySkTVw5,Focus
