,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
13572,spotify:track:1Tf1XyB8qPVARgPcDhOt7q,Kill EVERYBODY - Bare Noize Remix,spotify:artist:5he5w2lnU9x7JFhnwcekXX,Skrillex,spotify:album:6HbNEBza64W10MQxUFq6QL,Scary Monsters and Nice Sprites
16297,spotify:track:48n92l7OnLEURhalUBtsl7,We Can Make The World Stop,spotify:artist:3a9qv6NLHnsVxJUtKOMHvD,The Glitch Mob,spotify:album:6TU45s9eTkim2b7HJCRDF1,We Can Make The World Stop - EP
16298,spotify:track:5VWVVSABdgccboSdrKGiZH,Fortune Days,spotify:artist:3a9qv6NLHnsVxJUtKOMHvD,The Glitch Mob,spotify:album:4c5fhgLoAaFzwjNTxC57jK,Drink The Sea
16299,spotify:track:4c9FIjxXYYEyD9iH02fvbu,Animus Vox,spotify:artist:3a9qv6NLHnsVxJUtKOMHvD,The Glitch Mob,spotify:album:4c5fhgLoAaFzwjNTxC57jK,Drink The Sea
16300,spotify:track:5brviRvO3ZIDvdF0dED9wC,Bad Wings,spotify:artist:3a9qv6NLHnsVxJUtKOMHvD,The Glitch Mob,spotify:album:4c5fhgLoAaFzwjNTxC57jK,Drink The Sea
19798,spotify:track:1oEgqFagcGV8LiIkA69FzD,Born To Rage - USA Version,spotify:artist:00sAT5YX8W3xNd1EuqyHw9,Dada Life,spotify:album:2urPHudOVrxkdOrQXLlQjV,Born To Rage
21628,spotify:track:6jNM6fKx3WnyHbWBI9hs2r,Cinema - Skrillex Remix,spotify:artist:4Ws2otunReOa6BbwxxpCt6,Benny Benassi,spotify:album:6NPb3Bb77dtZhnypL0W0fv,Electroman
21843,spotify:track:7en4VzASLXEM0kxC6UaRkn,Kyoto (feat. Sirah) - feat. Sirah,spotify:artist:5he5w2lnU9x7JFhnwcekXX,Skrillex,spotify:album:57ttSPbY8MHl7xQAhUVgIm,Bangarang EP
50790,spotify:track:35qv491gwz1UZUVVqQA2t8,Sound Of Violence Remix (Tha Trickaz Remix),spotify:artist:4sf3QZW8a3xZ14IGsOAzoy,Cassius,spotify:album:4hF02NXCevEe3W3Wb77Txm,The Sound Of Violence 2011 Remixes
51014,spotify:track:0A5cDtbeMHUHpRBvYrGQqc,Stop Trippin',spotify:artist:25oLRSUjJk4YHNUsQXk7Ut,GRiZ,spotify:album:4HhSc1Q56OOKGtEOr0BFhT,Say It Loud
55702,spotify:track:2Ds0rQ7OXCyMylJ4CYY39q,Still Getting It Ft. Skrillex,spotify:artist:0sQ1wgSdRpoysgsa1VnI4G,Foreign Beggars,spotify:album:0M57PnOpMuVze4lNaKMZAz,The Harder They Fall EP
58502,spotify:track:65li9tWBthtWKOODAEJl9i,In the Beginning,spotify:artist:67qogtRNI0GjUr8PlaG6Zh,Zeds Dead,spotify:album:5mOR42gVS3McYByGfAZx3W,Adrenaline
60202,spotify:track:4VzZlAxgHHrQ7oAiLvbjpD,Sunlight - Torqux & Twist Remix,spotify:artist:5zYJziKktyqWwmoAWXrShP,Modestep,spotify:album:106OFKaEPbbSgh4X9LjNJj,Sunlight (2011)
64085,spotify:track:4lteJuSjb9Jt9W1W7PIU2U,Derezzed - Remixed by The Glitch Mob,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,spotify:album:382ObEPsp2rxGrnsizN5TX,TRON: Legacy Reconfigured
64086,spotify:track:1xnSRAnAOVjjpT2OOd1qBd,Timestretch,spotify:artist:1JPy5PsJtkhftfdr6saN2i,Bassnectar,spotify:album:7BqiF5awcuz4B6AMW29N1d,Timestretch
64091,spotify:track:3EYYv3zFCpA195On1McQ9c,Guitar Sound,spotify:artist:5UmeRtxfJxx9iUnyUP8dFm,Ronald Jenkees,spotify:album:4L0EBzY93RlqI28oZbaYig,Disorganized Fun
64117,spotify:track:1nDyFTUGeSas1NCUbV3uUO,Warrior Concerto,spotify:artist:3a9qv6NLHnsVxJUtKOMHvD,The Glitch Mob,spotify:album:6TU45s9eTkim2b7HJCRDF1,We Can Make The World Stop - EP
64130,spotify:track:2u6tZMWwhgnRggKHvRWINP,Hold On - Sub Focus Remix,spotify:artist:4BTcOR2hEQZQQL5AMo5u10,Rusko,spotify:album:3Q7Mi2wjS7jbAd4wkQ7Wjy,Hold On
74886,spotify:track:4DQCzJnlHHLrpdT8rjuP0e,Hells Bells - Original Mix,spotify:artist:6F3EsjY0PgMI4SXkQWXF3y,Albin Myers,spotify:album:2zvba2v8NJi1VnaRMTmMPW,Hells Bells EP
78694,spotify:track:26esELUNWXobcpBzAIK8Rn,Ruffneck - Flex,spotify:artist:5he5w2lnU9x7JFhnwcekXX,Skrillex,spotify:album:7ltvnXQCjQRwTlMy55XcCz,More Monsters and Sprites EP
85176,spotify:track:7owpI9kPFpz7qjIBfNC8F9,Sleepless - Original Mix,spotify:artist:5FKchcZpQOkqFvXBj1aCvb,Excision,spotify:album:6siydGICAr4mDU7iOpjvZh,X Rated
140714,spotify:track:24pXGqFW7Ep5wbT9caFKYz,"Lost in the Crowd (feat. Fashawn, Zion I)",spotify:artist:1JPy5PsJtkhftfdr6saN2i,Bassnectar,spotify:album:7gYsqd3NQTi6d7wdm1sY0E,Noise vs Beauty
140718,spotify:track:3suOecxXiZv5IW2aoGScBc,Open Up (feat. Simon Morel),spotify:artist:1JPy5PsJtkhftfdr6saN2i,Bassnectar,spotify:album:7gYsqd3NQTi6d7wdm1sY0E,Noise vs Beauty
143163,spotify:track:12HkVLtP7V4NvIso0LA7cJ,Embrace,spotify:artist:3jNkaOXasoc7RsxdchvEVq,Chase & Status,spotify:album:7aot737RLXCnUBTEm2cG1b,No More Idols
145990,spotify:track:6h6IxDtTH5QwTNNrNlSD7v,Xotica,spotify:artist:7dSn0mEhOoCO7TA8biZRq6,Phutureprimitive,spotify:album:3KWMHvauWZS4wPwN07SKlK,Kinetik
157765,spotify:track:4gjVjSHvFdzgOTEy2MloqU,The Music's Not Over,spotify:artist:2mdjjabTCK9Xknzl9hakW7,PANTyRAiD,spotify:album:6Tt4zxwfqZDvkXvBygwIal,Superior - EP
218635,spotify:track:3WqJFwy7uQan7CWoDqfT6W,Gem Shards,spotify:artist:4aBx7mA6lUOVhEsjokZrXb,MUST DIE!,spotify:album:2bwcDLPUvB2jsuE1A69ba7,Death & Magic
267619,spotify:track:6B7vHeNwxy8inxITTsHcB6,Color Storm,spotify:artist:1JPy5PsJtkhftfdr6saN2i,Bassnectar,spotify:album:0aq302XhbSNzsKGwTOhMQM,Divergent Spectrum Remix EP
302842,spotify:track:1G6dX9srCA4LWi7B4SwLkW,58 Degrees,spotify:artist:5BTlwnHtDmzpMj0URbp4Ur,MiM0SA,spotify:album:4Gjd9oT3pDj3NFMBNxD4vH,58 Degrees
330237,spotify:track:4C0YXHuue34htSjrnn52Kt,Raw Charles,spotify:artist:1JPy5PsJtkhftfdr6saN2i,Bassnectar,spotify:album:3FibtSHvTZCZK4vJFd9A02,Take You Down
332915,spotify:track:3dwOPrvaCJLJskCpG5rEdu,Magical World (Bassnectar Remix),spotify:artist:2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,spotify:album:1JBRezgevvhtI2RSuz7Vq3,Magical World (Bassnectar Remix)
428930,spotify:track:7zWO3T6yMFxkvknZX2XWRs,Gebrünn Gebrünn,spotify:artist:0rasA5Z5h1ITtHelCpfu9R,Paul Kalkbrenner,spotify:album:09gXzAz4usKkGazohjEhCK,Tatü-Tata
542642,spotify:track:1IUlZ9xe4JQA8GEBX4nRKG,Ghostwriter Remix,spotify:artist:1O3ZOjqFLEnbpZexcRjocn,RJD2,spotify:album:5CEs4RGKZRxxwd4kVUHHEj,The Horror: Deluxe
