,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
97612,spotify:track:0uea8qB2AUpgPcKr9yQc2N,Resurrection,spotify:artist:0kO2SRhHlmMIeyJHfHy3c9,Chimaira,spotify:album:5alUL6wVf1OcDtuGDh52yv,Resurrection
97616,spotify:track:21WIpZXepY9HA7NDwYiNaM,Clouds Over California,spotify:artist:79el7mcHYhXYW3Zek21i0L,DevilDriver,spotify:album:6MkJ7IHLd9pebsk09okG1t,The Last Kind Words
103553,spotify:track:501CSzS4gwNOJnlWHuBt9r,Destroy Everything,spotify:artist:17Mb968quDHpjCkIyq30QV,Hatebreed,spotify:album:3EYFN0Qx0TMeJwSVgWO1ky,Supremacy
109936,spotify:track:0Qxm62l4cxwassffMtdmip,Break The Cycle,spotify:artist:3xvHWAD1Bz6vvVmVMPpZJs,For Today,spotify:album:5d6fqpdsCxOx02S4BMiqkv,Fight The Silence
139756,spotify:track:5QR7EGPUA7J9CQ2Qp4xzia,Love Lost In A Hale Of Gunfire,spotify:artist:41btkKEfOGIHsd7WNahMCi,Bleeding Through,spotify:album:7qpANeSFbCyN6BWZM1jcxC,"This Is Love, This Is Murderous"
141142,spotify:track:2WmsTe2ceWhCFJI376D2QF,Solar Flare Homicide,spotify:artist:1C62FV9Cltn9L4c9jAwCyk,Emmure,spotify:album:5MLifknT3n8AyFACr1cZXG,Speaker Of The Dead
180964,spotify:track:5E4hUrxGYMecRnbr7SjLo6,Chiron,spotify:artist:2zgG1GPDvjaBgxeQaVXI14,All That Remains,spotify:album:5Idfe5SehEAZ9uyv9fSKu1,Overcome
185005,spotify:track:3y2p2XXpgw5QHxKmokQEHQ,To The Threshold,spotify:artist:17Mb968quDHpjCkIyq30QV,Hatebreed,spotify:album:3EYFN0Qx0TMeJwSVgWO1ky,Supremacy
187047,spotify:track:79SZRWIbDwQeuGvgsAA0EC,Devil's Night,spotify:artist:6MwPCCR936cYfM1dLsGVnl,Motionless In White,spotify:album:2koeql9xhHIxUSOAld7KQ7,Infamous
202622,spotify:track:2YoCTGBlNjfL9VkOOQ1nJZ,11th Hour - Remixed / Remastered,spotify:artist:3JFsVIxOn7STeilPICkkB2,Lamb of God,spotify:album:6Wl62X7BxI8UMLan0iwCcL,As The Palaces Burn
204197,spotify:track:5IC15BbbaRv6FmseUG0mTu,Throes Of Perdition,spotify:artist:278ZYwGhdK6QTzE3MFePnP,Trivium,spotify:album:0kIXzVzbFuUf5kxM8US67m,Shogun
249794,spotify:track:0aCPC1aYw1YFZ0aL9AvTe7,Sabotage,spotify:artist:10YNQq86z4shHwDSymTyWc,Cancer Bats,spotify:album:0hTJkruaqvn39XEQstaKCs,"Bears, Mayors, Scraps & Bones"
307580,spotify:track:33H3JaaGDZfIOAVt8OSUxc,Nothing Remains,spotify:artist:0kO2SRhHlmMIeyJHfHy3c9,Chimaira,spotify:album:1fFHIaYbdihWRGwm1B7XQT,Chimaira
308382,spotify:track:7ak5dWy0Vee6yhR5dwQWO5,My Apocalypse,spotify:artist:0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,spotify:album:7gesblPNpHD2mhMQyKd6MS,Doomsday Machine
311597,spotify:track:1c5FP1UuxzD4ZSoNoKmNfy,I.H.E.,spotify:artist:2OTuoIi28WybVbVcykc237,Miss May I,spotify:album:7k0crayXxhuHFfEjRh2fP7,Deathless
316048,spotify:track:3y9BI61Ssc71BX3Yh6aE5N,I Am Legend/Out for Blood,spotify:artist:0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,spotify:album:7gesblPNpHD2mhMQyKd6MS,Doomsday Machine
317747,spotify:track:2Pa821Q95tjEH8TZg4TAmt,Zombie Autopilot,spotify:artist:44wJRGNtWywCUJZug8FJg3,Unearth,spotify:album:24Zs2FvnL9o50PoFvsnozL,The Oncoming Storm
317749,spotify:track:56Qnk6tYHQxSZCvtmy8UqB,"The Scythe - under license from E1 Entertainment U.S., LP, New York, USA",spotify:artist:18jFO6Z2Bpdv5jp8mXfChN,Throwdown,spotify:album:4GV0WrfglDiabPYXAM93lb,Deathless
317750,spotify:track:00JYlU6W8LnrORYE7z72Fx,"This Continuum - under license from E1 Entertainment U.S., LP, New York, USA",spotify:artist:18jFO6Z2Bpdv5jp8mXfChN,Throwdown,spotify:album:4GV0WrfglDiabPYXAM93lb,Deathless
506073,spotify:track:76u2aab2a33Ohs7dOKoUOa,My Will Be Done,spotify:artist:44wJRGNtWywCUJZug8FJg3,Unearth,spotify:album:708sfirbWrGGssUqiq8Gie,The March
532250,spotify:track:61qeDXKkeX7wYTbbCkOXB4,This Lying World,spotify:artist:44wJRGNtWywCUJZug8FJg3,Unearth,spotify:album:24Zs2FvnL9o50PoFvsnozL,The Oncoming Storm
543457,spotify:track:768YahmAf7ZnbUeWPFp72u,Giles,spotify:artist:44wJRGNtWywCUJZug8FJg3,Unearth,spotify:album:6ImqEpEUA9GXPi24qdWxAN,III: In The Eyes Of Fire
543477,spotify:track:3ICqndElTUoBYp0ZH3CSxT,Antihero,spotify:artist:2OgQ0tvf2ldbdlm8sXyx3M,God Forbid,spotify:album:1ylYtwm6cdxbQMi7YtAxka,Gone Forever
543480,spotify:track:3db8XSoeXxssrgoaGW7IQo,Black Hearts Now Reign,spotify:artist:44wJRGNtWywCUJZug8FJg3,Unearth,spotify:album:24Zs2FvnL9o50PoFvsnozL,The Oncoming Storm
580207,spotify:track:4mymIb6Xc0Wmsc6dQCU2fs,Teach Me To Whisper - Ablum Version,spotify:artist:79el7mcHYhXYW3Zek21i0L,DevilDriver,spotify:album:1Dz9kziDeVNyOTrB3Zp8rq,Pray For Villains
580208,spotify:track:4lOikzusSgT1kR8ELxMjWM,The Venom Inside,spotify:artist:0kO2SRhHlmMIeyJHfHy3c9,Chimaira,spotify:album:0d8JZERooHia2iKmKIa3bf,The Infection
608335,spotify:track:6Cg1kcaiDNVZQXQ9mylA2I,Annihilation By The Hands Of God,spotify:artist:3sURANr03JD4V9tRA8fChy,Roadrunner United,spotify:album:3w3HyqvtsWnnYwvl0xsvv1,The All Star Sessions
792228,spotify:track:0ILhp835cxbtJXOGR4aeQc,Faith in Fire,spotify:artist:41btkKEfOGIHsd7WNahMCi,Bleeding Through,spotify:album:3fdY8Qa6H2RuYXFdG0FAwc,The Great Fire
814936,spotify:track:6QrfuvHFIMUonzSGtQXXFB,Watch It Burn,spotify:artist:44wJRGNtWywCUJZug8FJg3,Unearth,spotify:album:4cmaAQ33WJuVd4fSiYnpRo,Darkness in the Light
941994,spotify:track:06RQguo4vybrXooUewSSuA,The Dagger,spotify:artist:3sURANr03JD4V9tRA8fChy,Roadrunner United,spotify:album:3w3HyqvtsWnnYwvl0xsvv1,The All Star Sessions
1727099,spotify:track:3jkxaxdZHKLJgqV5dBMJwZ,Goodbye To Death,spotify:artist:41btkKEfOGIHsd7WNahMCi,Bleeding Through,spotify:album:3fdY8Qa6H2RuYXFdG0FAwc,The Great Fire
1881932,spotify:track:7vQtK9YlBsxDDSkhSAYsrB,Spit - Feat. Edsel Dope,spotify:artist:04U6gaAZrSYvtOuLOcqEUk,Dirge Within,spotify:album:3M1ENpsnJFCbQ2lXBGptm7,Force Fed Lies
1988599,spotify:track:07h82jRqQDAGI86fw84Tzk,Baptized In The Redemption,spotify:artist:3sURANr03JD4V9tRA8fChy,Roadrunner United,spotify:album:3w3HyqvtsWnnYwvl0xsvv1,The All Star Sessions
2060505,spotify:track:5riPK4VHpBHNzve7iR0IUY,The End of the World,spotify:artist:2OgQ0tvf2ldbdlm8sXyx3M,God Forbid,spotify:album:0D4qFlORmrcj9ru4pWQn52,IV: Constitution Of Treason
2060506,spotify:track:6SwSpU5R1r3gNC6vFsizz5,The Enemy,spotify:artist:3sURANr03JD4V9tRA8fChy,Roadrunner United,spotify:album:3w3HyqvtsWnnYwvl0xsvv1,The All Star Sessions
2060507,spotify:track:57t2jUxA6fLoFnLSOKS3mk,Self Medicate,spotify:artist:04U6gaAZrSYvtOuLOcqEUk,Dirge Within,spotify:album:3M1ENpsnJFCbQ2lXBGptm7,Force Fed Lies
2060508,spotify:track:6vcvjtZKrq4S5CGcRBn8AW,Confession,spotify:artist:04U6gaAZrSYvtOuLOcqEUk,Dirge Within,spotify:album:3M1ENpsnJFCbQ2lXBGptm7,Force Fed Lies
