,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
8921,spotify:track:378iszndTZAR4dH8kwsLC6,Cheap Thrills,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,Sia,spotify:album:3Xz1Bcn4YP9bdqlsstMfuJ,This Is Acting
9946,spotify:track:1BwhFXqoIsePt21WyWIttb,I Wanna Get Better,spotify:artist:2eam0iDomRHGBypaDQLwWI,Bleachers,spotify:album:0cnNCK2xpudXjB8pzsrYy9,Strange Desire
10055,spotify:track:4hrae8atte6cRlSC9a7VCO,Always On Time,spotify:artist:1J2VVASYAamtQ3Bt8wGgA6,Ja Rule,spotify:album:2wMavIKnu6feFNOeQ1hVwf,Pain Is Love
11411,spotify:track:0WyD0V9Mf8aILlexKswK4w,Just Got to Be,spotify:artist:7mnBLXK823vNxN3UWB7Gfz,The Black Keys,spotify:album:4jFfuHyKmhGeipjRmKIh8O,Magic Potion
16179,spotify:track:7C86DVl6REN8VPeGEMOf9q,Get Busy,spotify:artist:3Isy6kedDrgPYoTS1dazA9,Sean Paul,spotify:album:3UdSdz4TjW3tjmTZE03Ehv,Dutty Rock
18795,spotify:track:6w1DBbA8akxHPiBQ6nAyJq,I'm a Flirt Remix,spotify:artist:2mxe0TnaNL039ysAj51xPQ,R. Kelly,spotify:album:5ruZPk2RxBoRzzwYswpXXs,The Essential R. Kelly
26488,spotify:track:2QYUhjzK6yUdSFNvYRv1y6,O.P.P.,spotify:artist:4Otx4bRLSfpah5kX8hdgDC,Naughty By Nature,spotify:album:2cTwcO0G1uayK47XJuNsPJ,Anthem Inc.
35067,spotify:track:7i7UIbm5E0DD7aSOYvwp2v,Oh,spotify:artist:2NdeV5rLm47xAvogXrYhJX,Ciara,spotify:album:71gUhKYZIWmmjqAHlY4Br3,Goodies
38844,spotify:track:0CaHZUniQtDRZleX6XK9p7,Jealous (I Ain't With It),spotify:artist:2mV8aJphiSHYJf43DxL7Gt,Chromeo,spotify:album:0U78mbujuFjpprS0G9QcTx,White Women
53808,spotify:track:7GjNPaxtLRJxPy1U6bLYrK,Party,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Beyoncé,spotify:album:73wpHTLtL517aZQleP2zIi,Party
253140,spotify:track:6nTVKB1Nb574FPTic0vRn3,Hands Are Clever,spotify:artist:5Tf4EH8tDvznnjULcFxkIl,Alex Clare,spotify:album:1EOD1KDQlcbuFqJFx0XOuQ,The Lateness Of The Hour
