,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
2864,spotify:track:7t2bFihaDvhIrd2gn2CWJO,"Or Nah (feat. The Weeknd, Wiz Khalifa and DJ Mustard) - Remix",spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,spotify:album:3SHx7bBQFI4J8QRr6D5cOK,"Or Nah (feat. The Weeknd, Wiz Khalifa and DJ Mustard)"
2933,spotify:track:3pzjHKrQSvXGHQ98dx18HI,What Do You Mean?,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:album:7fZH0aUAjY3ay25obOUf2a,Purpose
2966,spotify:track:4WjH9Bzt3kx7z8kl0awxh4,Lean On (feat. MØ & DJ Snake),spotify:artist:738wLrAtLtCtFOLvQBXOXp,Major Lazer,spotify:album:2XBnxKeRZi76u2iyGcMych,Peace Is The Mission
3068,spotify:track:2xwHkvo3hXUWfXvYlIGZsG,Love Is Overrated,spotify:artist:6f0hUHWLOCxCSDQMtdVAS7,Shwayze,spotify:album:2htzfRSYcEGEn4g97mAF2g,Shwayzed and Confused - EP
3350,spotify:track:0N3W5peJUQtI4eyR6GJT5O,King Kunta,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,spotify:album:7ycBtnsMtyVbbwTfJwRjSP,To Pimp A Butterfly
3869,spotify:track:1AWQoqb9bSvzTjaLralEkT,Rock Your Body,spotify:artist:31TPClRtHm23RisEBtV3X7,Justin Timberlake,spotify:album:6QPkyl04rXwTGlGlcYaRoW,Justified
3997,spotify:track:7ySUcLPVX7KudhnmNcgY2D,S&M,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:album:5QG3tjE5L9F6O2vCAPph38,Loud
4068,spotify:track:06iMqWThw4w8fTFyccvOwr,Ride Wit Me,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,Nelly,spotify:album:2HWBPvQoaMFBF6krXyzpOv,Country Grammar
4127,spotify:track:46SFeuNs1K5D76D9vCwFuR,Shake It,spotify:artist:7vXwfZyDp3spzIVNXDaTPN,Metro Station,spotify:album:7Eb0IrQS3xbuje3EsREVnb,Metro Station
4171,spotify:track:6BdgtqiV3oXNqBikezwdvC,Over,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:6jlrjFR9mJV3jd1IPSplXU,Thank Me Later
4188,spotify:track:6LxSe8YmdPxy095Ux6znaQ,Headlines,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:6X1x82kppWZmDzlXXK3y3q,Take Care
4201,spotify:track:2gam98EZKrF9XuOkU13ApN,Promiscuous,spotify:artist:2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,spotify:album:2yboV2QBcVGEhcRlYuPpDT,Loose
4215,spotify:track:7k6IzwMGpxnRghE7YosnXT,Me & U,spotify:artist:27FGXRNruFoOdf1vP8dqcH,Cassie,spotify:album:0j1qzjaJmsF1FkcICf3hRu,Cassie
4261,spotify:track:5lFDtgWsjRJu8fPOAyJIAK,Back To Back,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:79qV4McLzhs8U3FyRKnocz,Back To Back
4360,spotify:track:30VrBsh1STRBoIrhQOAwzK,Disturbia,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:album:1YhbfKnjrFgnYyWz6cn9mN,Good Girl Gone Bad
4364,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,spotify:album:64aKkqxc3Ur2LYIKeS5osS,The Time Of Our Lives
4551,spotify:track:2FBUoWkIuQXwayw2RNo5l6,Hotline Bling,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:3hARKC8cinq3mZLLAEaBh9,Views
4591,spotify:track:5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,spotify:artist:2mxe0TnaNL039ysAj51xPQ,R. Kelly,spotify:album:35Ea7OWXZPZB1vAPiaEGOM,Chocolate Factory
4629,spotify:track:6AoYWCzsDls6c61Zp5qTuU,$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),spotify:artist:1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,spotify:album:5eLVoIPq7P3Bu29lVgD4x0,Professional Rapper
4658,spotify:track:5hgnY0mVcVetszbb85qeDg,Partition,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Beyoncé,spotify:album:2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition]
4659,spotify:track:0zVMzJ37VQNFUNvdxxat2E,Flawless Remix,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Beyoncé,spotify:album:2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition]
4730,spotify:track:2g8HN35AnVGIk7B8yMucww,Big Poppa,spotify:artist:5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,spotify:album:2HTbQ0RHwukKVXAlTmCZP2,Ready To Die The Remaster
4941,spotify:track:6qMXubogFdMrvVMJwqATzd,Jordan Belfort,spotify:artist:0HjYETXAvcL6mzaKjAmH2K,Wes Walker,spotify:album:4G2vHAnHSkuzj1VVBJrRbF,Jordan Belfort
5580,spotify:track:1ms5tNNdPouTtcD2oVF9Oz,"Work Hard, Play Hard",spotify:artist:137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,spotify:album:5S4SuPHbaozi5PDedAONTG,O.N.I.F.C.
5581,spotify:track:3lSR267IJfT54p0Gfuw7mi,Right Hand,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:6qIBaopvx9STCAa7ud8PRZ,Right Hand
5593,spotify:track:6V2D8Lls36APk0THDjBDfE,Started From the Bottom,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:2gXTTQ713nCELgPOS0qWyt,Nothing Was The Same
5610,spotify:track:62vpWI1CHwFy7tMIcSStl8,No Role Modelz,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,J. Cole,spotify:album:7viNUmZZ8ztn2UB4XB3jIL,2014 Forest Hills Drive
6394,spotify:track:2iaCM7WvOknQI1230hA9eK,Homecoming,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:3SZr5Pco2oqKFORCP3WNj9,Graduation
7419,spotify:track:5TvbwJP6gEq3dKtdYxZRRh,Alors On Danse,spotify:artist:5j4HeCoUlzhfWtjAfM1acR,Stromae,spotify:album:4340qFCOokCyJaST6EX6H1,Cheese
8139,spotify:track:2Kbxfq8wkjMCno1QJe4yyw,Gotta Have It,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,JAY Z,spotify:album:1YwzJz7CrV9fd9Qeb6oo1d,Watch The Throne
8194,spotify:track:5U1lQBg8zLFZCv9UzU6Noh,Shake,spotify:artist:44PA0rCQXikgOWbfY7Fq7m,Ying Yang Twins,spotify:album:0tkYbxsTPQ5kTVdrvj4S3f,United States Of Atlanta
8195,spotify:track:5lrOsw7J8R7shum7A4j36t,Pop Champagne - Explicit Album Version,spotify:artist:6AMa1VFQ7qCi61tCRtVWXe,Jim Jones,spotify:album:5KeOOX9AvR13yopcOZWazo,Pray IV Reign
8246,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,0 To 100 / The Catch Up,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:5OkxLN5XaE9rLbgK2FuKBE,0 To 100 / The Catch Up
8248,spotify:track:0vBpyfpW2lARGh3AZFtWRi,Heads Will Roll - A-Trak Remix Radio Edit,spotify:artist:3TNt4aUIxgfy9aoaft5Jj2,Yeah Yeah Yeahs,spotify:album:4HYlbaWDkCNXXNWQEYl9sV,Heads Will Roll
8428,spotify:track:0k6HUzaRHpQ3eEWr1C7Esh,Ms. New Booty - feat. Ying Yang Twins and Mr. ColliPark,spotify:artist:3RPYHNSwe3w0mtfJwKIN9P,Bubba Sparxxx,spotify:album:6Nu5K9Mpb5qYi1e7DGESse,Ms. New Booty
8859,spotify:track:5ByAIlEEnxYdvpnezg7HTX,Juicy,spotify:artist:5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,spotify:album:2HTbQ0RHwukKVXAlTmCZP2,Ready To Die The Remaster
8860,spotify:track:6rbeWjEavBHvX2kr6lSogS,Work Out,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,J. Cole,spotify:album:4skqOUXyBUnzxVPNPxrGWV,Cole World: The Sideline Story
9369,spotify:track:58jx3tTuDuzHysC77c0AQd,Hold My Hand,spotify:artist:4ScCswdRlyA23odg9thgIO,Jess Glynne,spotify:album:7BEPVoBcHuTLWpcdj8FhM8,I Cry When I Laugh
9609,spotify:track:3VzJE6yGuj8fDExUh6TLnc,Candy Shop,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,50 Cent,spotify:album:3PdtIrHMhNPNGV2NQAlTuU,The Massacre
9615,spotify:track:4ZH03VC3uJk7uKk7CwsBqH,Desire,spotify:artist:5vBSrE1xujD2FXYRarbAXc,Years & Years,spotify:album:09mWpzpUOSjjvK2iNqEIYn,Communion
10541,spotify:track:4J7CKHCF3mdL4diUsmW8lq,Under Control,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:48zisMeiXniWLzOQghbPqS,Motion
10983,spotify:track:1oHNvJVbFkexQc0BpQp7Y4,Starships,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,spotify:album:6OfCOPtcPuhlAovGJ52uZO,Pink Friday ... Roman Reloaded
11277,spotify:track:1tYt8PbpbeTuqsNmprAZYY,Dessert,spotify:artist:46GXASE9LHzyssNqKOInUu,Dawin,spotify:album:4xNCtUWlbfoRilthUHkWR1,Dessert
12402,spotify:track:5hWdgGVcfTeLPAiHM6EZG9,Good Vibrations,spotify:artist:4046bnFxFJdLEtG7F2qXaV,Marky Mark And The Funky Bunch,spotify:album:03ZfzcyHfeWSuADL87VuTQ,Music For The People
13590,spotify:track:0WqIKmW4BTrj3eJFmnCKMv,Crazy In Love,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Beyoncé,spotify:album:25hVFAxTlDvXbx2X2QkUkE,Dangerously In Love (Alben für die Ewigkeit)
16120,spotify:track:4ImL3v98u2BLkwnyQDjfRm,Can't Tell Me Nothing,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:3SZr5Pco2oqKFORCP3WNj9,Graduation
16345,spotify:track:6OeglDMxrFvhmHxegrNLz2,Guilty Pleasure,spotify:artist:2aYJ5LAta2ScCdfLhKgZOY,Cobra Starship,spotify:album:5hJuFOrpXDXHtBmAHnAvua,¡Viva La Cobra!
18688,spotify:track:6KqKg8IPuvtDB3PNAvffFf,Shake That,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:71xFWYFtiHC8eP99QB30AA,Curtain Call
19773,spotify:track:6JEntXLt4z98CcDtIH9sU7,Animals - Extended,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,spotify:album:55HXtmTsfepv0mY9vIIFhi,Animals
19817,spotify:track:3l9tlu58MWDpHPAQEOUQAn,Live for the Night,spotify:artist:0Cd6nHYwecCNM1sVEXKlYr,Krewella,spotify:album:0VVo05bIhweXFjUo1uGvfm,Get Wet
19831,spotify:track:4wH4dJgrsxONID6KS2tDQM,Maneater,spotify:artist:2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,spotify:album:2yboV2QBcVGEhcRlYuPpDT,Loose
19908,spotify:track:0LohatbcUXRauoeMlR1jnS,Pound The Alarm,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,spotify:album:6OfCOPtcPuhlAovGJ52uZO,Pink Friday ... Roman Reloaded
20300,spotify:track:0Xh6R6XLoTDRBYriQRgkHj,Memories (feat. Kid Cudi) - feat. Kid Cudi,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,spotify:album:4uZaHeEPBWpLilXGg5sJs1,One Love
22964,spotify:track:69bHJ9qs5FrUJbKP8xU8uZ,Disco Inferno,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,50 Cent,spotify:album:2pidzXTaHV4WaIJYRxKDCH,The Massacre
22966,spotify:track:4nva9EpKntUTs6CRSGBCn9,Just A Lil Bit,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,50 Cent,spotify:album:2pidzXTaHV4WaIJYRxKDCH,The Massacre
25378,spotify:track:1Wuwsq0BK4Abd7gRitOhXl,Be Right There,spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,Diplo,spotify:album:6W3qGdySLUVV9OYW98UWZn,Be Right There
26585,spotify:track:59ZTxQo8rBycIXPLUIKvE2,Dirrty,spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,spotify:album:2USigX9DhGuAini71XZEEK,Stripped
34958,spotify:track:0ELgmt7slRKsOFfkb2lSoe,Dirty Talk,spotify:artist:4nmrm4zpgJ0RC6aZRSUEjF,Wynter Gordon,spotify:album:7ge2XRwQBXK0oAtQn52ggh,With The Music I Die
41308,spotify:track:5uLSHSB8HGzVoMl0Q9YKcv,Secrets,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,spotify:album:0EJ1snUYEw0bkISahebQUC,"Club Life, Vol. 4 - New York City"
46261,spotify:track:4kOTDj4SiZPkW1p96WMDNv,We Be Burnin' (Recognize It),spotify:artist:3Isy6kedDrgPYoTS1dazA9,Sean Paul,spotify:album:32Bu3ETQhR1PFCj3ndDlYf,The Trinity
82196,spotify:track:4mYvuqbaWcIP3RNn1mkOYP,Break It Off (feat. Rihanna),spotify:artist:3Isy6kedDrgPYoTS1dazA9,Sean Paul,spotify:album:5dllg7LmHBB2pOSzr9aOg0,The Trinity
105854,spotify:track:2KQGs6oyLQwfqSZ5Zs0eje,Driving Me Crazy,spotify:artist:1S9WGrK7SZfXXQtHBYzDle,Sammy Adams,spotify:album:1wwVm9VUQnKWgeQDDcWMKG,Boston's Boy
118474,spotify:track:73qEQuFODTUSJIKpbcYFle,Drop,spotify:artist:44PA0rCQXikgOWbfY7Fq7m,Ying Yang Twins,spotify:album:3UFnsi5VAoi0CA7hquXeIS,Legendary Status: Ying Yang Twins Greatest Hits
129644,spotify:track:6JqzDQnawYKhqNXo9ikMNx,Need A Boss,spotify:artist:6PCMMSSuTf9iCVVxYru5XI,Shareefa,spotify:album:6Hqrezqn3NAjNP3sN3aG3n,Point Of No Return
134610,spotify:track:0U7Jkfs9dv2bm7moQklzSn,Help Our Souls - Urban Contact Remix,spotify:artist:0O7NhieDairfQvi9jr66Cx,NIHILS,spotify:album:2NOFyTm5yeTeJv4JEGVzgh,Help Our Souls (Urban Contact Remix)
144881,spotify:track:274MZgLPETnYJAV9Fk3sR9,Ready for Love (feat. Chloe Angelides),spotify:artist:6roDXEmZ6AARdOUv6x5U2v,Felix Cartal,spotify:album:0Mm8QFslucnrcC7U3eokE9,Ready For Love (feat. Chloe Angelides)
