,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
238,spotify:track:5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Logic,spotify:album:1HiN2YXZcc3EjmVZ4WjfBk,Everybody
713,spotify:track:7yyRTcZmCiyzzJlNzGC9Ol,Broccoli (feat. Lil Yachty),spotify:artist:5M0lbkGluOPXLeFjApw8r8,DRAM,spotify:album:0NrZHZ0y5kTO8EHliuUUca,Big Baby DRAM
717,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,Migos,spotify:album:2AvupjUeMnSffKEV05x222,Culture
727,spotify:track:4OZEu0Vwq0RB2LAq14v99n,Middle,spotify:artist:540vIaP2JwjQb9dm3aArA4,DJ Snake,spotify:album:55bbXORm6ZrVq52zfZnxBf,Encore
728,spotify:track:0QsvXIfqM0zZoerQfsI9lm,Don't Let Me Down,spotify:artist:69GGBxA162lTqCwzJG5jLp,The Chainsmokers,spotify:album:3ShQFl9FladFKlonwPGZFc,The Chainsmokers- Japan Special Edition
746,spotify:track:11KJSRSgaDxqydKYiD2Jew,Too Good,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:3hARKC8cinq3mZLLAEaBh9,Views
760,spotify:track:78rIJddV4X0HkNAInEcYde,Call On Me - Ryan Riback Extended Remix,spotify:artist:02A3cEvlLLCbIMVDrK2GHV,Starley,spotify:album:4pZbAcipxqdFcwjiFkuwes,Call On Me
772,spotify:track:72jbDTw1piOOj770jWNeaG,Paris,spotify:artist:69GGBxA162lTqCwzJG5jLp,The Chainsmokers,spotify:album:4JPguzRps3kuWDD5GS6oXr,Memories...Do Not Open
788,spotify:track:71pc8Waeq1YtmcOKLEF3dK,Numb - Bonus Track,spotify:artist:19Fi1Rj7kk8kyiwxpXy3yM,August Alsina,spotify:album:7oim27wQfpCo2DQ3JWEwzn,Testimony
793,spotify:track:0SGkqnVQo9KPytSri1H6cF,Bounce Back,spotify:artist:0c173mlxpT3dSFRgMO8XPh,Big Sean,spotify:album:0XAIjjN5qxViVS0Y5fYkar,I Decided.
796,spotify:track:6RUKPb4LETWmmr3iAEQktW,Something Just Like This,spotify:artist:69GGBxA162lTqCwzJG5jLp,The Chainsmokers,spotify:album:4JPguzRps3kuWDD5GS6oXr,Memories...Do Not Open
798,spotify:track:6fujklziTHa8uoM5OQSfIo,Black Beatles,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,spotify:album:5v6iBhIlflzR9rEd1LAMbd,SremmLife 2
831,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:4PgleR09JVnm3zY1fW3XBA,24K Magic
913,spotify:track:5ZWwLNhwmJXM7yKZJ5sxN1,They Like,spotify:artist:6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,spotify:album:2NLkWfzw3YmRGBhqPqtAvW,White Friday (CM9)
1003,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,spotify:album:733e1ZfktLSwj96X5rsMeE,Luv Is Rage 2
1821,spotify:track:68EMU2RD1ECNeOeJ5qAXCV,We Don't Talk Anymore (feat. Selena Gomez),spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,spotify:album:6E0p38TjcK490itZ1Ns7bD,Nine Track Mind
1839,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,Closer,spotify:artist:69GGBxA162lTqCwzJG5jLp,The Chainsmokers,spotify:album:0rSLgV8p5FzfnqlEk4GzxE,Closer
2080,spotify:track:6Knv6wdA0luoMUuuoYi2i1,My House,spotify:artist:0jnsk9HBra6NMjO2oANoPY,Flo Rida,spotify:album:5lkNnHVlnCCCV304t89wOH,MY HOUSE
2261,spotify:track:2DpCdPMg1BADE4HDnxt3Rd,"Sit Still, Look Pretty",spotify:artist:6Dd3NScHWwnW6obMFbl1BH,Daya,spotify:album:2cE2eOy7alOZHpuelJEV8Q,"Sit Still, Look Pretty"
2265,spotify:track:17Fd6Yb7mSbinKG8LoWfFl,I Took A Pill In Ibiza - Seeb Remix,spotify:artist:2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,spotify:album:3teu4biw5zhcN7QgjmKzGS,"At Night, Alone."
2283,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,spotify:artist:540vIaP2JwjQb9dm3aArA4,DJ Snake,spotify:album:55bbXORm6ZrVq52zfZnxBf,Encore
2331,spotify:track:5CtI0qwDJkDQGwXD1H1cLb,Despacito - Remix,spotify:artist:4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,spotify:album:3smvpv7CdrhVcGYaNDLOqn,Despacito Feat. Justin Bieber
2733,spotify:track:26rdOwwjC2UnweK3xeS58u,GDFR (feat. Sage The Gemini & Lookas),spotify:artist:0jnsk9HBra6NMjO2oANoPY,Flo Rida,spotify:album:5lkNnHVlnCCCV304t89wOH,MY HOUSE
2745,spotify:track:0dA2Mk56wEzDgegdC6R17g,Stay (with Alessia Cara),spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,Zedd,spotify:album:0VMGOBhLrC5Q2bfZnrocVN,Stay
2769,spotify:track:32tBNiuuQtkUG5eBWpC0oQ,Be Real,spotify:artist:6KZDXtSj0SzGOV705nNeh3,Kid Ink,spotify:album:5NoX6dZXVkZ2f0TGKAA14a,Full Speed
2785,spotify:track:1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),spotify:artist:6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,spotify:album:3yWRq9Dd2UO5xyqxTjLDmp,bloom
2806,spotify:track:3ieh7TBN3gAZCAaOYsoOZt,You Can't Stop Me,spotify:artist:1TMrnxBwZfmfRxsGzkNIHw,Andy Mineo,spotify:album:1LqEq7VDkS1LUgNwraZFcr,Never Land
2807,spotify:track:2LvRR121MWFmmEGkuV2vQP,HeadBand (feat. 2 Chainz),spotify:artist:5ndkK3dpZLKtBklKjxNQwT,B.o.B,spotify:album:177byugYOk12NcfRtWvghY,Underground Luxury
2815,spotify:track:1rEHQCkmLYY0CDrIborSoF,Paranoid (feat. B.o.B),spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,spotify:album:26kjgCevSCdiObuavhdBDU,Paranoid (feat. B.o.B)
2829,spotify:track:2ANLarE8yHVsLWW21nj79M,You Was Right,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,spotify:album:7mgdTKTCdfnLoa1HXHvLYM,Lil Uzi Vert Vs. The World
2832,spotify:track:69bp2EbF7Q2rqc5N3ylezZ,Sorry,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:album:7fZH0aUAjY3ay25obOUf2a,Purpose
2837,spotify:track:2d8JP84HNLKhmd6IYOoupQ,Trap Queen,spotify:artist:6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap,spotify:album:2gKQvajkEEaDtkqJ8FJ4uw,Fetty Wap
2850,spotify:track:4tCtwWceOPWzenK2HAIJSb,Work from Home,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,spotify:album:0pF0oyuPNdOObniB1Ng0kW,7/27
2865,spotify:track:3DXncPQOG4VBw3QHh3S817,I'm the One,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:album:4JBZ0QHveEpESepanNBG8A,Grateful
2884,spotify:track:4zGvb8hxGLB2jEPRFiRRqw,Bonfire,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,spotify:album:4q5E2s5u5X5HT4UMJpbMKE,Camp
2928,spotify:track:2QbFClFyhMMtiurUjuQlAe,Don't Wanna Know (feat. Kendrick Lamar),spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:album:1Jmq5HEJeA9kNi2SgQul4U,Red Pill Blues
2933,spotify:track:3pzjHKrQSvXGHQ98dx18HI,What Do You Mean?,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:album:7fZH0aUAjY3ay25obOUf2a,Purpose
2941,spotify:track:6EpRaXYhGOB3fj4V2uDkMJ,Strip That Down,spotify:artist:5pUo3fmmHT8bhCyHE52hA6,Liam Payne,spotify:album:2mnDyPSNM02LMvniaMWnLl,Strip That Down
2978,spotify:track:1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts,spotify:artist:0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,spotify:album:4JBZ0QHveEpESepanNBG8A,Grateful
3269,spotify:track:1ULa3GfdMKs0MfRpm6xVlu,We Dem Boyz,spotify:artist:137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,spotify:album:2pl9PVgr8QFKRGY0HY69GI,Blacc Hollywood
3283,spotify:track:29gsi1zZrZxdStACmTQB0Z,Studio,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,spotify:album:7Et3bSTLLqdABO1qCxUplS,Oxymoron
3286,spotify:track:5SsR3wtCOafDmZgvIdRhSm,Man Of The Year,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,spotify:album:7Et3bSTLLqdABO1qCxUplS,Oxymoron
3290,spotify:track:1yYzuNd0KRyHVJ3NH8apBt,Donald Trump,spotify:artist:4LLpKhyESsyAXpc4laK94U,Mac Miller,spotify:album:2kuF4nm4R2bcwBKvnvRbTW,Blue Slide Park
3293,spotify:track:1tv6IvWoOilhj0XbBoVVMo,Burn - feat. Big Sean,spotify:artist:20sxb77xiYeusSH8cVdatc,Meek Mill,spotify:album:0zhZDmHEtDtok393SbZ3d7,Dreams and Nightmares
3335,spotify:track:4kNvYhyl8R6m1vykVkcuBu,All Me,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:2gXTTQ713nCELgPOS0qWyt,Nothing Was The Same
3356,spotify:track:5se6K8sonaVJGu1mjj6ItC,Paradise,spotify:artist:0c173mlxpT3dSFRgMO8XPh,Big Sean,spotify:album:1Fe7K53gzvAhyEIctLBJJa,Paradise
3359,spotify:track:17A18khjCRm3uNcd2fFn4I,Bounce,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Logic,spotify:album:1Mk7Lei0Ra3hawezqmad5V,Under Pressure
3370,spotify:track:4scpF6J5uMBvoh6sFB7EL1,No Type,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,spotify:album:6eDx949ONWDCN0O22wFZf7,SremmLife
3372,spotify:track:1Ser4X0TKttOvo8bgdytTP,Come Get Her,spotify:artist:7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,spotify:album:6eDx949ONWDCN0O22wFZf7,SremmLife
3374,spotify:track:4X5f3vT8MRuXF68pfjNte5,F**kin' Problems,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,spotify:album:6rzMufuu8sLkIizM4q9c7J,LONG.LIVE.A$AP (Deluxe Version)
3947,spotify:track:1CI6YgwwNq3VfhgxPuEpE6,Ride,spotify:artist:5AtWO8IEnjhRLzaVVQxFUs,SoMo,spotify:album:3C1R7nVZwUrvb6RG4Bod5U,SoMo
3957,spotify:track:5maiP9UMnTSgoxPX8X3bdz,Na Na,spotify:artist:2iojnBLj0qIMiKPvVhLnsH,Trey Songz,spotify:album:00no0cywmc15sIIoys7kM9,Trigga
3975,spotify:track:20IZ0jYjnFO0NxyiaRsJwb,The Fix (feat. Jeremih),spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,Nelly,spotify:album:3NqdjYGR2CGBuMF9W6z8EW,The Fix (feat. Jeremih)
3976,spotify:track:2q6j0nlwgKlYy7xgrria4S,Show Me,spotify:artist:6KZDXtSj0SzGOV705nNeh3,Kid Ink,spotify:album:4gx8XdiMsraOXGli7x5MS6,My Own Lane
3979,spotify:track:2tcRUmCd2FpgihXTBY1tXG,Tapout,spotify:artist:6h2J3dxLnTyURwIUBumKog,Rich Gang,spotify:album:6sMUupZS0QjyF5npULWURp,Rich Gang
4180,spotify:track:4NTWZqvfQTlOMitlVn6tew,The Show Goes On,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,spotify:album:1j0apvEvaWbTmlZpKsfr2D,Lasers
4185,spotify:track:53DB6LJV9B8sz0p1s6tlGS,Roll Up,spotify:artist:137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,spotify:album:6ZOXiVL8rmk2ATHJiFJhiD,Rolling Papers
4537,spotify:track:0k6DnZMLoEUH8NGD5zh2SE,Ayo,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Chris Brown,spotify:album:4neocSMt40stXKK2B8Sy2G,Fan of A Fan The Album (Deluxe Version)
4540,spotify:track:7aXuop4Qambx5Oi3ynsKQr,I Don't Mind,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Usher,spotify:album:5BAqg5IJQ7XFKfdoCiOlJw,I Don't Mind
4547,spotify:track:1lItf5ZXJc1by9SbPeljFd,Juju On That Beat (TZ Anthem),spotify:artist:7nKeLE1toRtW4M279iS26h,Zay Hilfigerrr,spotify:album:5sQTfUX9uSwfCtPiYGO20V,Juju On That Beat (TZ Anthem)
4548,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,spotify:album:3mNoFlD1wsoXfkljfFzExT,TALKING IS HARD
4551,spotify:track:2FBUoWkIuQXwayw2RNo5l6,Hotline Bling,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:3hARKC8cinq3mZLLAEaBh9,Views
4554,spotify:track:0fgZUSa7D7aVvv3GfO0A1n,Post To Be (feat. Chris Brown & Jhene Aiko),spotify:artist:0f5nVCcR06GX8Qikz0COtT,Omarion,spotify:album:13QoXGJgs22WiDG1NWT00D,Sex Playlist
4558,spotify:track:27GmP9AWRs744SzKcpJsTZ,Jumpman,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:1ozpmkWcCHwsQ4QTnxOOdT,What A Time To Be Alive
4560,spotify:track:1wHZx0LgzFHyeIZkUydNXq,Antidote,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,spotify:album:4PWBTB6NYSKQwfo79I3prg,Rodeo
4661,spotify:track:3G7XYAwtxtoGK7fAm4IlD9,Classic Man,spotify:artist:4TsHKU8l8Wq7n7OPVikirn,Jidenna,spotify:album:6WYHzLqNy9g3zNeqs9IwAA,Classic Man
4663,spotify:track:1PhmFufQowjegRYc4jAqOq,Red Nose,spotify:artist:6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,spotify:album:6PSbEhykje2uilFnaEfi4u,Remember Me
4676,spotify:track:376KnY4TrgBITxjlnbnmIy,Cut It (feat. Young Dolph),spotify:artist:1Zatb2YN4erBOoSivOXc0o,O.T. Genasis,spotify:album:7eDoi7vptEy8I1bYfnoroH,Cut It (feat. Young Dolph)
4679,spotify:track:0SqUFLaRXwufRUsJ0t4dXB,No Mediocre,spotify:artist:4OBJLual30L7gRl5UkeRcT,T.I.,spotify:album:4FADvCXok2GhepAWLE8Fs1,Paperwork
4939,spotify:track:1kMuU3TNQvHbqvXCWBodmP,Right Above It,spotify:artist:55Aa2cqylxrFIXC767Z865,Lil Wayne,spotify:album:5vfnsOgLqsgmEb3vGyc2FO,I Am Not A Human Being
5040,spotify:track:4Kz4RdRCceaA9VgTqBhBfa,The Motto,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:6X1x82kppWZmDzlXXK3y3q,Take Care
5041,spotify:track:6i0eXvRAbVKD1EZFrXvur8,Wall To Wall,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Chris Brown,spotify:album:1UtE4zAlSE2TlKmTFgrTg5,Exclusive - The Forever Edition
5094,spotify:track:1KhljCoJ2TgDEldnnfTHHc,Party,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Chris Brown,spotify:album:3zak0kNLcOY5vFcB3Ipskp,Heartbreak on a Full Moon
5128,spotify:track:1Eck97uRMlprKOOJN9oO1E,Good Life (with G-Eazy & Kehlani),spotify:artist:02kJSzxNuaWGqwubyUba0Z,G-Eazy,spotify:album:5PO2cqkBjAUOSHdxSDJOL4,Good Life (with G-Eazy & Kehlani)
5138,spotify:track:5NFYuqu8V6QXc6mzcLImd6,Hype,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:40GMAhriYJRO1rsY4YdrZb,Views
5314,spotify:track:4Jk6fZmX3gGYYbHnjq5uyN,In My Room (feat. Ty Dolla $ign & Tyga),spotify:artist:47z7ZrgFoBvVpCnElCE3Zh,Yellow Claw,spotify:album:2F58weuq1zM6WbrvEibtwD,Blood For Mercy
5335,spotify:track:3SuzCeGoNOWmbWOoDMou0B,Hate Bein' Sober,spotify:artist:15iVAtD3s3FsQR4w1v6M0P,Chief Keef,spotify:album:6VML3yX1WR5pXtg6fmwdzZ,Finally Rich
5403,spotify:track:6O6M7pJLABmfBRoGZMu76Y,Roses,spotify:artist:69GGBxA162lTqCwzJG5jLp,The Chainsmokers,spotify:album:3ShQFl9FladFKlonwPGZFc,The Chainsmokers- Japan Special Edition
5529,spotify:track:1sNSG13fsK6KPKKNIQXXrh,You Know You Like It,spotify:artist:540vIaP2JwjQb9dm3aArA4,DJ Snake,spotify:album:307C8qOXhP1iVcp2MttpmO,You Know You Like It
5558,spotify:track:2LX9coJz8pfFHb8AaoVhXS,Or Nah (feat. Wiz Khalifa and DJ Mustard),spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,spotify:album:5mmoLCrl6lAvuyvldIQoDS,Or Nah (feat. Wiz Khalifa and DJ Mustard)
5570,spotify:track:7jslhIiELQkgW9IHeYNOWE,Big Rings,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:1ozpmkWcCHwsQ4QTnxOOdT,What A Time To Be Alive
5580,spotify:track:1ms5tNNdPouTtcD2oVF9Oz,"Work Hard, Play Hard",spotify:artist:137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,spotify:album:5S4SuPHbaozi5PDedAONTG,O.N.I.F.C.
5591,spotify:track:5OOkp4U9P9oL23maHFHL1h,Panda,spotify:artist:7pFeBzX627ff0VnN6bxPR4,Desiigner,spotify:album:2SaYqv9d4lxLBm5nYPJHWh,New English
5593,spotify:track:6V2D8Lls36APk0THDjBDfE,Started From the Bottom,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:2gXTTQ713nCELgPOS0qWyt,Nothing Was The Same
5596,spotify:track:1U4mweNwisxNj23ffuC9gO,Miss Me,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:6jlrjFR9mJV3jd1IPSplXU,Thank Me Later
5610,spotify:track:62vpWI1CHwFy7tMIcSStl8,No Role Modelz,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,J. Cole,spotify:album:7viNUmZZ8ztn2UB4XB3jIL,2014 Forest Hills Drive
5612,spotify:track:6j0teRL3WdExzqmy334sh5,Seven Million (feat. Future),spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,spotify:album:6LX75kNicFqjjiAOeZgN67,The Perfect LUV Tape
5825,spotify:track:3B54sVLJ402zGa6Xm4YGNe,Unforgettable,spotify:artist:6vXTefBL93Dj5IqAWq6OTv,French Montana,spotify:album:4c2p3TdN7NcQfCXyueCNnC,Jungle Rules
5890,spotify:track:747eWJy8c3u09N30NSqSTp,I'll Show You,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:album:7fZH0aUAjY3ay25obOUf2a,Purpose
5998,spotify:track:3aHkbJXFYpPrup2K8wvDOV,We Still In This Bitch (feat. T.I. and Juicy J),spotify:artist:5ndkK3dpZLKtBklKjxNQwT,B.o.B,spotify:album:177byugYOk12NcfRtWvghY,Underground Luxury
6019,spotify:track:7EiZI6JVHllARrX9PUvAdX,Low Life,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,Future,spotify:album:3jJKDKdlwRS584zUlHV2Ly,EVOL
6035,spotify:track:24b20V609aI0WJ8LyxR8qx,The Game & Skrillex: El Chapo,spotify:artist:0NbfKEOTQCcwd6o7wSDOHI,The Game,spotify:album:19tRwHQ4ZoKnwa1S8zB041,The Documentary 2.5
6275,spotify:track:13P5rwmk2EsoFRIz9UCeh9,Cool Kids,spotify:artist:1PbBg2aYjWLKRk84zJK15x,Echosmith,spotify:album:1oHY6eQmEG8skElDvFgKz2,Talking Dreams
6624,spotify:track:10I3CmmwT0BkOVhduDy53o,Really Really,spotify:artist:1gPhS1zisyXr5dHTYZyiMe,Kevin Gates,spotify:album:5Hs43ta4vAYKRRRR7DKjt9,Islah
6665,spotify:track:1gZNqH0rDxD1mXLeul1Qq7,Time For That,spotify:artist:1gPhS1zisyXr5dHTYZyiMe,Kevin Gates,spotify:album:5Hs43ta4vAYKRRRR7DKjt9,Islah
6672,spotify:track:3pXF1nA74528Edde4of9CC,Don't,spotify:artist:2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,spotify:album:6eZdwrhB97A3EYx9QppGfl,T R A P S O U L
7386,spotify:track:7kqcudBGM74MXVoYMaoWkC,Loyal,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Chris Brown,spotify:album:4yOWnTrCkOOpl4IiVnpj3H,X (Deluxe Version)
7719,spotify:track:5htB2gxndGHrLb09x1Q3Vp,Moolah,spotify:artist:6eUSUma6IbsuvfAs9c0Kti,Young Greatness,spotify:album:2J8qrXS8NK8OPthV99Lj6W,I Tried To Tell Em 2
7840,spotify:track:5OI48E8HqkN8fnTOu3Hfuf,Medicated - feat. Chevy Woods & Juicy J,spotify:artist:137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,spotify:album:5S4SuPHbaozi5PDedAONTG,O.N.I.F.C.
7886,spotify:track:2NRUU0gP1d8Yif8CpsCW8l,Faded,spotify:artist:5LHRHt1k9lMyONurDHEdrp,Tyga,spotify:album:3KHamR7LZmFT0xqPA1Hyob,Careless World: Rise Of The Last King
7988,spotify:track:1IAzD1muglOxOcPbUHs70R,Whatever You Like,spotify:artist:4OBJLual30L7gRl5UkeRcT,T.I.,spotify:album:5PfepkNWgRR2DI02Y8AawC,Paper Trail
8101,spotify:track:6mrKP2jyIQmM0rw6fQryjr,Let You Down,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,NF,spotify:album:0H8gMD022h8O3OYt4HYxSr,Perception
8174,spotify:track:6hPnxc8MutYWIdkM9BcIv7,Celebration,spotify:artist:0NbfKEOTQCcwd6o7wSDOHI,The Game,spotify:album:1RroB11mvE8ErGgTELQrPA,Jesus Piece
8246,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,0 To 100 / The Catch Up,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:5OkxLN5XaE9rLbgK2FuKBE,0 To 100 / The Catch Up
8414,spotify:track:2nBI3iWLhupR7LyAJ5GGkE,Champions,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:album:1xuSorM2dDIiB5zhftB5NY,Champions
