,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
8372,spotify:track:6jdOi5U5LBzQrc4c1VT983,"Hold On, We're Going Home",spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:2ZUFSbIkmFkGag000RWOpA,Nothing Was The Same
8712,spotify:track:6glsMWIMIxQ4BedzLqGVi4,"So Fresh, So Clean",spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,OutKast,spotify:album:2tm3Ht61kqqRZtIYsBjxEj,Stankonia
9567,spotify:track:1aj4GXfmEYXfdVZohCpNKu,Stand By Me,spotify:artist:60df5JBRRPcnSpsIMxxwQm,Otis Redding,spotify:album:2BFOk5b8jjm2xmsbx7qXq3,Pain In My Heart
10711,spotify:track:6SKwQghsR8AISlxhcwyA9R,Marry You,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:6J84szYCnMfzEcvIcfWMFL,Doo-Wops & Hooligans
11592,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:1uyf3l2d4XYwiEqAb7t7fX,Doo-Wops & Hooligans
15641,spotify:track:2fQxE0jVrjNMT9oJAXtSJR,Domino,spotify:artist:2gsggkzM5R49q6jpPvazou,Jessie J,spotify:album:0BZbTNqpXFg6lxNv78X7Lp,Who You Are
26700,spotify:track:3jhXwlBuSSxd0Vu6Y5pXDv,Baby I'm Yours (feat. Irfane),spotify:artist:0iui2Be5CP8EWxvHYsVspL,Breakbot,spotify:album:5Oqp17UWItyt1vTmgfr0Ai,Baby I'm Yours
34599,spotify:track:5zQyqgNXKzhifkivumzxDS,My Girl - Remastered Mono,spotify:artist:60df5JBRRPcnSpsIMxxwQm,Otis Redding,spotify:album:68BCjMsHX4Gf11BJSkjwGz,Otis Blue: Otis Redding Sings Soul [Collector's Edition]
59507,spotify:track:16qYMwFuTgVKiO76SPE6ro,Forget It,spotify:artist:6LEeAFiJF8OuPx747e1wxR,Blood Orange,spotify:album:5LMfBxAyFy41CavxGAykHR,Coastal Grooves
108375,spotify:track:5DbFQ1mq5qj1TiNcFSBtSD,Heaven,spotify:artist:7sfgqEdoeBTjd8lQsPT3Cy,Emeli Sandé,spotify:album:2hY1mb0x56O1zxB4w1bqp4,Our Version Of Events
