,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
13590,spotify:track:0WqIKmW4BTrj3eJFmnCKMv,Crazy In Love,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Beyoncé,spotify:album:25hVFAxTlDvXbx2X2QkUkE,Dangerously In Love (Alben für die Ewigkeit)
13804,spotify:track:0WKYRFtH6KKbaNWjsxqm70,Gin And Juice (feat. Dat Nigga Daz),spotify:artist:7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,spotify:album:7f9KDGqY7X2VLBM5aA66KM,Doggystyle
15012,spotify:track:6iGU74CwXuT4XVepjc9Emf,God Only Knows - 1997 - Remaster,spotify:artist:3oDbviiivRWhXwIE8hxkVV,The Beach Boys,spotify:album:6GphKx2QAPRoVGWE9D7ou8,Pet Sounds
15293,spotify:track:42TrdbXsmLybxUGJczYbrJ,Classic (feat. POWERS),spotify:artist:2x7EATekOPhFGRx3syMGEC,The Knocks,spotify:album:66eHI59X5UEaLrEqrEDKTx,55
17238,spotify:track:2gNfxysfBRfl9Lvi9T3v6R,Disciples,spotify:artist:5INjqkS1o8h1imAzPqGZBb,Tame Impala,spotify:album:79dL7FLiJFOO0EoehUHQBv,Currents
18801,spotify:track:46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough - Single Version,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,spotify:album:2ZytN2cY4Zjrr9ukb2rqTP,Off the Wall
21005,spotify:track:2udw7RDkldLFIPG9WYdVtT,Sir Duke,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,spotify:album:0BBWJ3L9fhkmNLdt4zs4fu,Songs In The Key Of Life
21616,spotify:track:421g9amcUikSqmfuG8EwON,Cousins,spotify:artist:5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,spotify:album:0zeAijecFGZOS4OaRdPVz5,Contra
21901,spotify:track:0RMo4bixbZYfzuJ4AYBLu9,Let's Hear It for the Boy,spotify:artist:5jNGQ7VOU87x5402JjhTtd,Deniece Williams,spotify:album:5qTVD92ekJhIRUYmxSJWpa,Let's Hear It For The Boy
21921,spotify:track:0KlJjhnfwAnPacNd7EH45J,Always Something There to Remind Me,spotify:artist:3C6chBmZ9wzisBhoh8G2nK,Naked Eyes,spotify:album:6yRpzEmRaZbj1tFD0zYLe8,Burning Bridges
24146,spotify:track:2kulOHR2XY6YDZCWXb38hn,Wanna Be Startin' Somethin',spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,spotify:album:1C2h7mLntPSeVYciMRTF4a,Thriller 25 Super Deluxe Edition
26687,spotify:track:5X8kkUaUlAyAUr9TYqDFTH,All For You,spotify:artist:4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,spotify:album:0IfJey7ibEDtWNxAQw2ub9,All For You
27030,spotify:track:1tH0Xwni0oJe4DI6O7naRW,Say That,spotify:artist:6O4EGCCb6DoIiR6B1QCQgp,Toro y Moi,spotify:album:3xDRuOqakukb1SjHQG4WWc,Anything In Return
27998,spotify:track:1Co1RNm1i1RL9v1VeShNO3,Dancing On My Own,spotify:artist:6UE7nl9mha6s8z0wFQFIZ2,Robyn,spotify:album:7HnkU1qUZ1Cy72mmCrc16W,Body Talk Pt. 1
34386,spotify:track:3X8gOyVXP93Tslnz9Bxw24,Gronlandic Edit,spotify:artist:5xeBMeW0YzWIXSVzAxhM8O,of Montreal,spotify:album:6EHyUWhxAzolO2lQBvuxTH,"Hissing Fauna, Are You The Destroyer?"
34577,spotify:track:4M2t7bP4Mq87mGMn0PObUX,untitled 06 | 06.30.2014.,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,spotify:album:0kL3TYRsSXnu0iJvFO3rud,untitled unmastered.
36080,spotify:track:41X9To0bQ4fpoSRri4NHiI,Seasons (Waiting On You),spotify:artist:1WvvwcQx0tj6NdDhZZ2zZz,Future Islands,spotify:album:1dKh4z5Aayt8FFDWjO5FDh,Singles
36884,spotify:track:2VGuK4IlV5jhobV8x3eOJg,After the Disco,spotify:artist:6dgwEwnK0YtDfS9XhRwBTG,Broken Bells,spotify:album:7d4s0gdN1mQweqvGYeXnC6,After the Disco
41399,spotify:track:0I9KnKdIVz8envRSA6yGZL,"Hot Stuff - 12"" Version",spotify:artist:2eogQKWWoohI3BSnoG7E2U,Donna Summer,spotify:album:7eJH6omaUJc3iAOw4CieNf,Bad Girls
49514,spotify:track:10fRfvMo6WCO9Gaawxy2U9,Waterloo,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,ABBA,spotify:album:5JGTMU2ovYCxC6nfJbft8W,Waterloo
55007,spotify:track:2zzLRQ78kKfPTx8FJQCdC2,When The Sun Goes Down,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,spotify:album:50Zz8CkIhATKUlQMbHO3k1,"Whatever People Say I Am, That's What I'm Not"
56441,spotify:track:08vv5NAEpKf5CYQEvPP8Oz,S.O.S In Bel Air,spotify:artist:1xU878Z1QtBldR7ru9owdU,Phoenix,spotify:album:6LWQbomcYVtk6GReV2ZXhC,Bankrupt!
59289,spotify:track:0KNVDEeZWXZPIYKqJeRRpX,If You Wanna,spotify:artist:0Ak6DLKHtpR6TEEnmcorKA,The Vaccines,spotify:album:6eWtdQm0hSlTgpkbw4LaBG,What Did You Expect From The Vaccines?
61320,spotify:track:3h5IJ0EzVpkiaoL174GC3M,Let It Whip,spotify:artist:4n7L1vYXp4Dt0HfxaLBj9l,Dazz Band,spotify:album:3wT0A6ZVGve1QkFKQrafJG,20th Century Masters: The Millennium Collection: Best Of The Dazz Band
65909,spotify:track:4X4NrHp5VpibgirzuImxXd,Merry Go Round,spotify:artist:2StGd2posp9AImgabK7u8P,The Equatics,spotify:album:4SN55bwEnC0T1qmBTWZeyW,Doin It!!!!
79917,spotify:track:4bezLr1KRsVaC4KF7dW0hP,Get Ur Freak On,spotify:artist:6FLMHHUhqa9B8wpImQmcn9,Dash of Honey,spotify:album:0GjhHrdFUvXqsJ06iRbzi4,Leading Ladies
94396,spotify:track:4KWUVilgHxC10fi3yMxtMQ,Rich Girls - Explicit Album Version,spotify:artist:6RNuLHIAlLt1FQHm03oEru,The Virgins,spotify:album:0LGpPtKVoDRnKJGjnUJBLd,The Virgins
96540,spotify:track:516V4vS25xnGdVgkBWO6Wf,Since I Left You,spotify:artist:3C8RpaI3Go0yFF9whvKoED,The Avalanches,spotify:album:3GBnNRYsxBfEeMSMmTpJ25,Since I Left You
101164,spotify:track:1Oj13og6HlaDdF8EvgbaFD,Beverly Laurel,spotify:artist:5INjqkS1o8h1imAzPqGZBb,Tame Impala,spotify:album:2cEAZRLEX2BsrEkQidt63l,Beverly Laurel
301901,spotify:track:0xHxeH4QTqlfNrQvczkoTA,I Can't Explain - Stereo Version,spotify:artist:67ea9eGLXYMsO2eYQRui3w,The Who,spotify:album:6Oc6Ok1Oawu8lRkjmD4mXy,My Generation
314726,spotify:track:7cXqhmohfNtwm5ZPgp4Cpi,Gamma Knife,spotify:artist:6XYvaoDGE0VmRt83Jss9Sn,King Gizzard & The Lizard Wizard,spotify:album:36i6lFtKGzC236CIXLTpsn,Nonagon Infinity
388382,spotify:track:4c6fyWtY9IDLLP261FhFjL,Murder - Explicit Album Version,spotify:artist:6RNuLHIAlLt1FQHm03oEru,The Virgins,spotify:album:0LGpPtKVoDRnKJGjnUJBLd,The Virgins
399464,spotify:track:59Ls5mTOHNlOZccnIgC2zR,Warm Body,spotify:artist:581C5Qwl87TskfBEzuoisu,Cafuné,spotify:album:137MAItQd8rCa9yN25jfaO,Love Songs for Other People
1162257,spotify:track:2FI7dofsOF9MyROsyHCKRf,Friends,spotify:artist:6ssXMmc5EOUrauZxirM910,White Lies,spotify:album:1YfrFohKscup2vOOnCldtv,Friends
