,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
36688,spotify:track:3UNpuMVr2aSWu3Fzj2846p,All My Heart,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:4TuNgoALZ10zEOHgfkxs8T,Let's Cheers To This
36696,spotify:track:0xAA90OfUjpnxCw4Rf162Q,Miles Away - feat. Kellin Quinn,spotify:artist:7cNNNhdJDrt3vgQjwSavNf,Memphis May Fire,spotify:album:6qfsRtzIJdze9OsooWVNXE,Challenger
39341,spotify:track:6NpUCODxbUGkruC9WCno5I,F**K You,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:1Ya7tBWa4EYNCMoSZ4N1Na,"Punk Goes Pop, Vol. 4"
43299,spotify:track:3OkhW6KkSI7CUdBkuKPldQ,"In Case of Emergency, Dial 411",spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:0AMC1Y0J0a5yN7lkOSWrJr,With Ears To See And Eyes To Hear
44055,spotify:track:2Xt2ir0hgXtcfFlAx4rdu9,Scene One - James Dean & Audrey Hepburn,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:5AwsetST9VPhNm2AvAEBnN,"If you were a movie, this would be your soundtrack"
44056,spotify:track:6gr1b9QdhEkAfGbq07dBSf,Scene Three - Stomach Tied In Knots,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:5AwsetST9VPhNm2AvAEBnN,"If you were a movie, this would be your soundtrack"
44057,spotify:track:2wTm4lzLG4EKQxhWHF9VGG,Scene Four - Don't You Ever Forget About Me,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:5AwsetST9VPhNm2AvAEBnN,"If you were a movie, this would be your soundtrack"
48991,spotify:track:4T92IyxCyr7xYRN8DOQyJM,"Tally It Up, Settle The Score",spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:4TuNgoALZ10zEOHgfkxs8T,Let's Cheers To This
110696,spotify:track:6gWnbqyUi5SFhfLoC5No6d,Let's Cheers To This,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:4TuNgoALZ10zEOHgfkxs8T,Let's Cheers To This
113283,spotify:track:58dRar8dH64xLu0Nw339wJ,You Kill Me (In a Good Way),spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:0AMC1Y0J0a5yN7lkOSWrJr,With Ears To See And Eyes To Hear
113284,spotify:track:3WEeRNUP6pjzoWmpYuNTpI,Let Love Bleed Red,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:0AMC1Y0J0a5yN7lkOSWrJr,With Ears To See And Eyes To Hear
124716,spotify:track:6mAPw6N9OsteEjE1vWEOJO,Dance Party,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:0AMC1Y0J0a5yN7lkOSWrJr,With Ears To See And Eyes To Hear
170398,spotify:track:1rsVSY6B7Q7ZQso9018tRs,Four Corners and Two Sides,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:4TuNgoALZ10zEOHgfkxs8T,Let's Cheers To This
170399,spotify:track:769WTLxwfDPbQWl6FzXQ2h,Fire,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:4TuNgoALZ10zEOHgfkxs8T,Let's Cheers To This
170400,spotify:track:2IssKIVClBbn6MOge74T3h,Your Nickle Aint Worth My Dime,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:4TuNgoALZ10zEOHgfkxs8T,Let's Cheers To This
194764,spotify:track:5R7RsmCn8QmPBnCBJ8SNJ9,Don't Fall Asleep at the Helm,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:0AMC1Y0J0a5yN7lkOSWrJr,With Ears To See And Eyes To Hear
215861,spotify:track:7einafMX858EoeJpqpzz7R,Captain Tyin Knots VS Mr Walkway (No Way),spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:0AMC1Y0J0a5yN7lkOSWrJr,With Ears To See And Eyes To Hear
215862,spotify:track:1x8IGM8FYl6uqn806QWdW0,The Left Side of Everywhere,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:0AMC1Y0J0a5yN7lkOSWrJr,With Ears To See And Eyes To Hear
