,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
31081,spotify:track:41WPHAhyQcce5x8WacaoXv,Creature Fear,spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,spotify:album:10HuTnFqkhym6gXmIDxBsm,"For Emma, Forever Ago"
31082,spotify:track:1pNR5S5vs0pOqnSOOKD9nD,Team,spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,spotify:album:10HuTnFqkhym6gXmIDxBsm,"For Emma, Forever Ago"
32668,spotify:track:77enz5hl8RicxrbPB56VXQ,I Will Spend My Whole Life Loving You,spotify:artist:470WlqN9HSRDGNaMufeHHF,Imaginary Future,spotify:album:3g1yz9GQMMswHeQrHQCm21,I Will Spend My Whole Life Loving You
49568,spotify:track:55PULldftedylAcvuJoEPb,Paper Thin - Live From Studio,spotify:artist:3AVfmawzu83sp94QW7CEGm,Astrid S,spotify:album:2E0VjyX7E3jooHfdYrYOJm,Paper Thin
60159,spotify:track:0d2x9BDK4xGImgmI69N5fZ,SOS (Overboard),spotify:artist:5Wfvw7rDz7HA6gE2z6QhqO,Joseph,spotify:album:7yLup1hOE1TLRGyUdW07TW,"I'm Alone, No You're Not"
79417,spotify:track:005GaX6hvgeTFnR9FvejTE,Hey Lady,spotify:artist:4cnFw4bkIWVGKUBsr93OS5,Stephen Day,spotify:album:3BKFrChX5Exd28VX3Yq4Kb,Undergrad Romance and the Moses in Me
150900,spotify:track:3ZoUHWKD8piei0TAkDEcnU,We Can Never Go Back - Acoustic,spotify:artist:4TCXgdDPm10ensLNCVnIYa,Joy Williams,spotify:album:2njp5ymTjnkoIVxluQ7741,Before I Sleep (Acoustic)
166812,spotify:track:1gu8PxITXZNsRSAp5nULMv,Made to Love You - Acoustic,spotify:artist:3wrdNgjTSLLQZ382sPyoA5,Dan Owen,spotify:album:0aS4eYREvLGHYnf8Rj0U7J,Made To Love You
168824,spotify:track:44nUsirlHRFxtTNNfvNM9H,I Don't Mind,spotify:artist:5Wfvw7rDz7HA6gE2z6QhqO,Joseph,spotify:album:7yLup1hOE1TLRGyUdW07TW,"I'm Alone, No You're Not"
181408,spotify:track:2NfLgvpXpGKAcOAQwMPzez,Tonight,spotify:artist:4cnFw4bkIWVGKUBsr93OS5,Stephen Day,spotify:album:3BKFrChX5Exd28VX3Yq4Kb,Undergrad Romance and the Moses in Me
194403,spotify:track:5EXD5rXJ4IVb8g4xSwT0fc,If You Were the Rain,spotify:artist:4cnFw4bkIWVGKUBsr93OS5,Stephen Day,spotify:album:3BKFrChX5Exd28VX3Yq4Kb,Undergrad Romance and the Moses in Me
194404,spotify:track:3zz0FPrMvQu2LfyOLCdJb4,Promised Land,spotify:artist:4cnFw4bkIWVGKUBsr93OS5,Stephen Day,spotify:album:3BKFrChX5Exd28VX3Yq4Kb,Undergrad Romance and the Moses in Me
194405,spotify:track:1ZHln0m59fpobHTYMc6Qs4,Autumn's Song,spotify:artist:4cnFw4bkIWVGKUBsr93OS5,Stephen Day,spotify:album:3BKFrChX5Exd28VX3Yq4Kb,Undergrad Romance and the Moses in Me
229042,spotify:track:0WIzzUh0vzPHk58d3e8sXJ,Honest,spotify:artist:5Wfvw7rDz7HA6gE2z6QhqO,Joseph,spotify:album:7yLup1hOE1TLRGyUdW07TW,"I'm Alone, No You're Not"
305028,spotify:track:6l7iIfd4jGqUYbYnbeMvwa,Sour Inside,spotify:artist:4cnFw4bkIWVGKUBsr93OS5,Stephen Day,spotify:album:3BKFrChX5Exd28VX3Yq4Kb,Undergrad Romance and the Moses in Me
476246,spotify:track:3uDlJnk5k7HqtuSHzXOFEi,Hundred Ways,spotify:artist:5Wfvw7rDz7HA6gE2z6QhqO,Joseph,spotify:album:7yLup1hOE1TLRGyUdW07TW,"I'm Alone, No You're Not"
476249,spotify:track:5P4COf9M4I4Xf9MYzdkcm4,Sweet Dreams,spotify:artist:5Wfvw7rDz7HA6gE2z6QhqO,Joseph,spotify:album:7yLup1hOE1TLRGyUdW07TW,"I'm Alone, No You're Not"
496954,spotify:track:4nhxxhNpe3v4Rau4h9SyKA,It's Been a Year,spotify:artist:4cnFw4bkIWVGKUBsr93OS5,Stephen Day,spotify:album:17b8LBJb7oRU3QTaUPvoLN,It's Been a Year
851624,spotify:track:740IaZE3KQzpu92Pe9WcMA,The Gate,spotify:artist:35O80VuamQq55Rcgh2QD4m,Cubbage,spotify:album:6SYPekytGiu7lTPzEZ8BdA,The Gate
1672995,spotify:track:5Tui3U8hcBvqGWc1VILOgM,False Alarm,spotify:artist:35O80VuamQq55Rcgh2QD4m,Cubbage,spotify:album:4PL9uroGk5XbMsL7IIJMBR,Here & Now
1672996,spotify:track:47in378l3jdeWn1C8sU1IH,Disappear,spotify:artist:35O80VuamQq55Rcgh2QD4m,Cubbage,spotify:album:4PL9uroGk5XbMsL7IIJMBR,Here & Now
1672997,spotify:track:1u0yASCxw8DbGc7dWWWT0N,Dawn,spotify:artist:35O80VuamQq55Rcgh2QD4m,Cubbage,spotify:album:4PL9uroGk5XbMsL7IIJMBR,Here & Now
1672998,spotify:track:4aHJq7Kn5gJdWPykgOntY8,Here and Now,spotify:artist:35O80VuamQq55Rcgh2QD4m,Cubbage,spotify:album:7DCgOHSjqaw9pbpDqUs9UM,Where We Left Off
1672999,spotify:track:40akJKC8eXFwCsHPKC1i6Z,Get Through This,spotify:artist:35O80VuamQq55Rcgh2QD4m,Cubbage,spotify:album:7DCgOHSjqaw9pbpDqUs9UM,Where We Left Off
1673000,spotify:track:2r0M4iUEPsK68R3tFS8rxL,The Author,spotify:artist:35O80VuamQq55Rcgh2QD4m,Cubbage,spotify:album:7DCgOHSjqaw9pbpDqUs9UM,Where We Left Off
