,track_uri,track_name,artist_uri,artist_name,album_uri,album_name
3183,spotify:track:1IT0WQk5J8NsaeII8ktdlZ,King For A Day,spotify:artist:4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:album:661Hz0qJK8WIp7vAWsqKvk,Collide With The Sky
3184,spotify:track:2G8PweZBBwTpyP8vpNQJK2,Caraphernelia,spotify:artist:4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:album:01dcOm8Whefyve6zChrq9Q,Selfish Machines
3185,spotify:track:23UoI3jlFiWdo5jadUYo69,Bulls In The Bronx,spotify:artist:4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:album:661Hz0qJK8WIp7vAWsqKvk,Collide With The Sky
3186,spotify:track:5u2FOoFhp495GIj5BJC77J,Hold On Till May,spotify:artist:4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:album:661Hz0qJK8WIp7vAWsqKvk,Collide With The Sky
3187,spotify:track:3EKh7JNsBrGoh2xqPotBKT,Hell Above,spotify:artist:4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:album:661Hz0qJK8WIp7vAWsqKvk,Collide With The Sky
3189,spotify:track:3vvBMjyD7ZesKHe1k00gxO,Stay Away From My Friends,spotify:artist:4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:album:01dcOm8Whefyve6zChrq9Q,Selfish Machines
3193,spotify:track:3XUPhnjXKVFFxIbN9EGS3I,Hope,spotify:artist:6qO6LhD6FuXK5e2PtfAIMz,We Came As Romans,spotify:album:63bmP9P8mu03r0OnLXJW3X,Tracing Back Roots
3211,spotify:track:7la8N6YLMUDAXl2iAEe9Sy,Scene Two - Roger Rabbit,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:5AwsetST9VPhNm2AvAEBnN,"If you were a movie, this would be your soundtrack"
3213,spotify:track:10bSodWJ0q2c63ECltBhIN,A Trophy Fathers Trophy Son,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:4TuNgoALZ10zEOHgfkxs8T,Let's Cheers To This
3225,spotify:track:2d6m2F4I7wCuAKtSsdhh83,Famous Last Words,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,spotify:album:0FZK97MXMm5mUQ8mtudjuK,The Black Parade
4183,spotify:track:47hs3xNT3iOGvgmC4eXBAi,Coming Home,spotify:artist:2QYEvpsWUOjqaYuxDPTCmV,Diddy - Dirty Money,spotify:album:3IOhnJI294Jd2edw7ReJsy,Last Train To Paris
4267,spotify:track:6y6jbcPG4Yn3Du4moXaenr,Idfc,spotify:artist:2cFrymmkijnjDg9SS92EPM,blackbear,spotify:album:1TkwzY3l4LqAfrQwBAx45Q,Deadroses
4466,spotify:track:3Y8Ff1nH44jFywAtpgmleZ,1979,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,spotify:album:4bPT6Q8ppaSNppk1kbEbLl,Mellon Collie and the Infinite Sadness
4684,spotify:track:0PsbWiVtix5FoTZ1s00mEl,Come Sail Away,spotify:artist:4salDzkGmfycRqNUbyBphh,Styx,spotify:album:6MFIBPVrZjHjP0pPkVF3IU,The Grand Illusion
5159,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,Iris,spotify:artist:2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,spotify:album:4UMjBXcRqIgMZ1XumU2x5T,Dizzy Up The Girl
5161,spotify:track:1yFiaFeSLpw4nDYTeErRZ6,Leave Out All The Rest,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,spotify:album:2FJ7JZqCtWXd9MjuBQhCP4,Minutes To Midnight
5182,spotify:track:4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,spotify:artist:1g1yxsNVPhMUl9GrMjEb2o,Plain White T's,spotify:album:4vUClKTFaDWnsHE8rK52GY,All That We Needed
5216,spotify:track:0HZhYMZOcUzZKSFwPOti6m,Jar of Hearts,spotify:artist:7H55rcKCfwqkyDFH9wpKM6,Christina Perri,spotify:album:3XNK8vPk3O1rjhDZyOMJ6n,lovestrong.
5220,spotify:track:1VdZ0vKfR5jneCmWIUAMxK,The A Team,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,spotify:album:0W5GGnapMz0VwemQvJDqa7,+
5221,spotify:track:11bD1JtSjlIgKgZG2134DZ,Chasing Cars,spotify:artist:3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,spotify:album:6fb7z9rBdrjzpBTg1R1Bwp,Eyes Open
6401,spotify:track:0lsqtZVyovtBSQtWdD44LH,Sweet Nothing,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:4TjPTVBmdyaowp08j2toa0,18 Months
7662,spotify:track:6od5hFv9IT5JHc7NEF9HRv,Victorious,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,spotify:album:6twKQ0EsUJHVlAr6XBylrj,Death Of A Bachelor
7664,spotify:track:3px2rAPu74ltbkf9eZsZ8h,Emperor's New Clothes,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,spotify:album:6twKQ0EsUJHVlAr6XBylrj,Death Of A Bachelor
7671,spotify:track:2P61EK6DMGyVyssLWS4fKy,Lane Boy,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,Blurryface
7675,spotify:track:6SpLc7EXZIPpy0sVko0aoU,Misery Business,spotify:artist:74XFHRwlV6OrjEM0A2NCMF,Paramore,spotify:album:71rziY9eLo1tA2dBMxrwhc,RIOT!
8374,spotify:track:1x80xTzSL7pok3M5JC3oJz,human,spotify:artist:7H55rcKCfwqkyDFH9wpKM6,Christina Perri,spotify:album:74PXwYZw2Z5UF6keoLp8qH,head or heart
8378,spotify:track:4kflIGfjdZJW4ot2ioixTB,Someone Like You,spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,spotify:album:1azUkThwd2HfUDdeNeT147,21
8383,spotify:track:06DaCxeg3IUMcxDkKEyQKf,A Little Too Much,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,spotify:album:5wKylB0Zwnxz046O7po25D,Handwritten
9334,spotify:track:1ONoPkp5XIuw3tZ1GzrNKZ,Miserable At Best,spotify:artist:3WfJ1OtrWI7RViX9DMyEGy,Mayday Parade,spotify:album:0UtenXp3qVbWedKEaNRAp9,A Lesson In Romantics
9680,spotify:track:03f7xZmt2wHCIDJBFPK8G4,Soap,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:album:5JpH5T1sCYnUyZD6TM0QaY,Cry Baby
9682,spotify:track:2aFiaMXmWsM3Vj72F9ksBl,Cake By The Ocean,spotify:artist:6T5tfhQCknKG4UnH90qGnz,DNCE,spotify:album:7K89F9bgY1jks0uIlMerm3,DNCE
11796,spotify:track:4UuVbsWwTyfJ6CcNOCtzBe,Trouble,spotify:artist:5pUmXBIQtqpvdV1HAy2xYC,Never Shout Never,spotify:album:6dTy2mTvKyt6dRqO9tEKf1,Me And My Uke
11883,spotify:track:21n769QrJtrmN0pXuBkYOm,Kissing in Cars (Bonus Track),spotify:artist:4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:album:6F05ZwnERzhfJ7KNVq6fsU,Selfish Machines (Reissue)
12348,spotify:track:2e4jB31WcGsxKL1ByqdZCq,Sippy Cup,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:album:5JpH5T1sCYnUyZD6TM0QaY,Cry Baby
12410,spotify:track:6wNeKPXF0RDKyvfKfri5hf,Dollhouse,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:album:5JpH5T1sCYnUyZD6TM0QaY,Cry Baby
12977,spotify:track:40WWeoX26jtsfdmFx5iRty,I'm Low On Gas And You Need A Jacket,spotify:artist:4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:album:661Hz0qJK8WIp7vAWsqKvk,Collide With The Sky
12982,spotify:track:7trZFY6J0ZfnZYUg3NIHot,The Divine Zero,spotify:artist:4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:album:4wIX07SiESzMbSLCK3qCWQ,Misadventures
12998,spotify:track:4prDTC0ffOikpzqpPkM52w,Stay Away from My Friends,spotify:artist:4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:album:6F05ZwnERzhfJ7KNVq6fsU,Selfish Machines (Reissue)
13003,spotify:track:2k3fs1S5gYqwzN8G2QDXiJ,Chemical Kids and Mechanical Brides,spotify:artist:4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:album:6LkthUHeWKSJsXhjs7SXFq,A Flair For The Dramatic
13005,spotify:track:51rIDh0FOCNCFkdbtIOyU0,Yeah Boy and Doll Face,spotify:artist:4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:album:6LkthUHeWKSJsXhjs7SXFq,A Flair For The Dramatic
14258,spotify:track:7brQHA2CgQpcMBiOlfiXYb,Afraid,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,spotify:album:4xkM0BwLM9H2IUcbYzpcBI,I Love You.
15161,spotify:track:4rstj4vgkFq49R2VV0fbxX,"Build God, Then We'll Talk",spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,spotify:album:2YeOhhJg3OWpN0F1VYPxtW,A Fever You Can't Sweat Out
15498,spotify:track:5P3yUXUC9rZPJPNmYGKEAz,Goner,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,Blurryface
15505,spotify:track:7vVBfTvWeyuzISe5Guk6Qr,Your Call,spotify:artist:6eouuqqGggqDlYRV63cgPo,Secondhand Serenade,spotify:album:5yqcX3vchQTCX2j6m1bGqr,Awake
15509,spotify:track:4lhB7w6C5o1Oxqvl0nLxYD,Cut,spotify:artist:2tbxcCCM7A71cmkzuB8lyH,Plumb,spotify:album:0V8F1wb5fGAFAox69whjqT,Chaotic Resolve
18102,spotify:track:3fo6DYGktjENCiagUeU9yH,Pity Party,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:album:5JpH5T1sCYnUyZD6TM0QaY,Cry Baby
18103,spotify:track:052vSBPxqdmYRDlkSPiavc,Cry Baby,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:album:5JpH5T1sCYnUyZD6TM0QaY,Cry Baby
18129,spotify:track:7nCBOm2WiTUPAx3TeG2rZA,Warrior,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Demi Lovato,spotify:album:6Kssm2LosQ0WyLukFZkEG5,Demi
18539,spotify:track:2mqDi8BzmNw54qrVHduyiu,Dessert - Remix,spotify:artist:46GXASE9LHzyssNqKOInUu,Dawin,spotify:album:0o4z4FBdj8ydhzcKyy62os,Dessert
18789,spotify:track:3ZjnFYlal0fXN6t61wdxhl,Terrible Things,spotify:artist:3WfJ1OtrWI7RViX9DMyEGy,Mayday Parade,spotify:album:4eVvdwd6AC7nh9TvJD9XyT,Valdosta EP
18793,spotify:track:5nHTLEJ10zaqdnKqLriah4,Carousel,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:album:5JpH5T1sCYnUyZD6TM0QaY,Cry Baby
19045,spotify:track:1AdGLaV4su8jF1G6VkpH8v,If I Tremble,spotify:artist:4UXiNDHAiv8DOSLkp0GbSm,Front Porch Step,spotify:album:3z55Kfwyk2NIUHhcMGZ7Yb,Aware
19047,spotify:track:3EGW6TGGbdk6Ys1Y3HU3lj,Training Wheels,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:album:5JpH5T1sCYnUyZD6TM0QaY,Cry Baby
21576,spotify:track:2ZqTtndqAZDRAWw2vgZwQK,But It's Better If You Do,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,spotify:album:2YeOhhJg3OWpN0F1VYPxtW,A Fever You Can't Sweat Out
24817,spotify:track:11pfbduq7fbQxmXH03OKo7,Not In That Way,spotify:artist:2wY79sveU1sp5g7SokKOiI,Sam Smith,spotify:album:2Jg7JZ0ZXOGje1bkq7CVgK,In The Lonely Hour
25892,spotify:track:6AzCBeiDuUXGXjznBufswB,Stockholm Syndrome,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,One Direction,spotify:album:4gCNyS7pidfK3rKWhB3JOY,FOUR
25898,spotify:track:2wEjPgOCEczmjlvq60LyQi,Girls/Girls/Boys,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,spotify:album:1hxraaWEf3wFnJxADf8Dge,"Too Weird To Live, Too Rare To Die!"
29138,spotify:track:6T7MAQCekVb3UnCykjX3BP,Disenchanted,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,spotify:album:0FZK97MXMm5mUQ8mtudjuK,The Black Parade
32020,spotify:track:635K4hTo5J8d7q8qhfcTMH,The Boy Who Could Fly,spotify:artist:4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:album:01dcOm8Whefyve6zChrq9Q,Selfish Machines
35523,spotify:track:360Wr96ywrCQq4kTAJ8Pq6,Pacify Her,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:album:5JpH5T1sCYnUyZD6TM0QaY,Cry Baby
35773,spotify:track:49SL9f1Kz73p0bzsNPTY4l,Northern Downpour,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,spotify:album:7Hk9WbjPbN1n2GXaK7aldw,Pretty. Odd.
39079,spotify:track:3Xfg7AegXaDLoD5GOUMf2e,My Demons,spotify:artist:0kD8IT1CzF7js2XKM9lLLa,Starset,spotify:album:0Ypo27qP4udOQKGfNT48hn,Transmissions
39105,spotify:track:3agJTiz3wa7J1iFOXH6gHI,Scars,spotify:artist:6nKQmcReKxJx1vUt9g25j6,SayWeCanFly,spotify:album:0hLB9oeHYfyfhuYDrdFxlN,Heaven Is Hell
41324,spotify:track:3NDPcoeno6oasqi6Hs75Ax,Alphabet Boy,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:album:5JpH5T1sCYnUyZD6TM0QaY,Cry Baby
41450,spotify:track:3ZlRtxxx6zLw1KF8aiJrxR,Tyrants,spotify:artist:2xaAOVImG2O6lURwqperlD,Catfish and the Bottlemen,spotify:album:5ii2VuwrvjZZcFlmK7yhgc,The Balcony
42022,spotify:track:3jTIwTNcJJut84pHjahEEV,Words,spotify:artist:4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,spotify:album:4JKx5itep6VC4cxv8pnvNj,The Buried Sessions of Skylar Grey
42121,spotify:track:2pONuBYwWrNm9jcJH6hmPc,Sleep,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,spotify:album:0FZK97MXMm5mUQ8mtudjuK,The Black Parade
43301,spotify:track:5z4GWgru4a3X0SFnQMD2oH,I Don't Care If You're Contagious,spotify:artist:4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:album:01dcOm8Whefyve6zChrq9Q,Selfish Machines
43302,spotify:track:66FbkukCI5pva9EbMvT0pV,Disasterology,spotify:artist:4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,spotify:album:01dcOm8Whefyve6zChrq9Q,Selfish Machines
43977,spotify:track:50apupgIsboypmi9HgZ1vw,Umbrella,spotify:artist:46gyXjRIvN1NL1eCB8GBxo,All Time Low,spotify:album:1siFjB20vCIYh0m6auTd70,Umbrella
44055,spotify:track:2Xt2ir0hgXtcfFlAx4rdu9,Scene One - James Dean & Audrey Hepburn,spotify:artist:3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,spotify:album:5AwsetST9VPhNm2AvAEBnN,"If you were a movie, this would be your soundtrack"
45656,spotify:track:7F3siFl1KHijy9icZP3Idd,Bulimic,spotify:artist:55VydwMyCuGcavwPuhutPL,The Used,spotify:album:57d5dFo7oN2yUyGfSKPrRv,The Used
45800,spotify:track:6QOZWUCG5vq4xtU3mW2ZA2,The Pantaloon,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,spotify:album:1Fexc96V24RL17Ko9VXUOM,Twenty One Pilots
47310,spotify:track:3K1tdhoeE6koNnWgAxEK9Y,Mrs. Potato Head,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:album:5JpH5T1sCYnUyZD6TM0QaY,Cry Baby
53094,spotify:track:08gpoPLVHNAkvwyw76q9q7,Overdose,spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,spotify:album:3rDbA12I5duZnlwakqDdZa,Know-It-All
55704,spotify:track:5KmhARDh8FEU3Lj2UKYwqU,Monster (DotEXE Remix),spotify:artist:77YbJ4a9IlKX18ck6qoot1,Meg & Dia,spotify:album:1sCU1P1nfx6TSgYGkaHO0r,Monster (DotEXE Remix)
58139,spotify:track:2yFfBYrAg8KDuUnZYLer1t,Sweater Weather,spotify:artist:10SwQPI8qIdpjeKnahvr2O,Slaves,spotify:album:1MQtCRbs6F9GCnvhWIlrzx,"Punk Goes Pop, Vol. 6"
59939,spotify:track:4q4hefWcEkJiJtRvuJealM,Why,spotify:artist:6eouuqqGggqDlYRV63cgPo,Secondhand Serenade,spotify:album:3lkNs5ggIYtd1n8MW7QoAE,A Naked Twist in My Story
60631,spotify:track:5gWtkdgdyt5bZt9i6n3Kqd,Mad Hatter,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:album:5JpH5T1sCYnUyZD6TM0QaY,Cry Baby
60775,spotify:track:3ktWkdvtG0CF0T2dEpek0H,Drown,spotify:artist:4UXiNDHAiv8DOSLkp0GbSm,Front Porch Step,spotify:album:3z55Kfwyk2NIUHhcMGZ7Yb,Aware
61243,spotify:track:4DpNNXFMMxQEKl7r0ykkWA,Play Date,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:album:5JpH5T1sCYnUyZD6TM0QaY,Cry Baby
61244,spotify:track:5H3TCfiw0CQTX1XU7A9TXM,Cake,spotify:artist:63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,spotify:album:5JpH5T1sCYnUyZD6TM0QaY,Cry Baby
63223,spotify:track:42i1pGtSyPVXNX71oW8dyg,When You Can't Sleep At Night,spotify:artist:4tususHNaR68xdgLstlGBA,Of Mice & Men,spotify:album:5PLgKITLdSYuh7OWpIC8nC,The Flood (Deluxe Reissue)
